the price of gas is high
Stationary 1807.756 423 564 0.1458333 0.4526748
Moved 1807.77 421.5 564 0.1423611 0.4526748
Moved 1807.784 420.2881 564 0.1395557 0.4526748
Moved 1807.801 417.6969 564 0.1335577 0.4526748
Moved 1807.817 413.2036 555.8024 0.1231564 0.4315904
Moved 1807.832 408.8784 551.8784 0.1131445 0.4214979
Moved 1807.847 401.7079 546.1663 0.09654622 0.4068063
Moved 1807.863 395.5441 540.4534 0.08227805 0.3921126
Moved 1807.879 385.563 530.563 0.05917371 0.3666742
Moved 1807.894 378.5587 524.9074 0.04295985 0.3521281
Moved 1807.909 363.7969 509.7969 0.008789103 0.3132635
Moved 1807.931 332.3401 481.1174 -0.06402751 0.2394995
Stationary 1807.942 332.3401 481.1174 -0.06402751 0.2394995
Moved 1807.955 315.568 465.7891 -0.1028519 0.2000748
Moved 1807.972 296.0621 450.0466 -0.1480043 0.1595847
Moved 1807.987 279.9325 436.0295 -0.1853415 0.1235327
Moved 1808.003 271.9569 430.2177 -0.2038035 0.1085845
Moved 1808.017 260.0586 419.6763 -0.2313458 0.08147196
Moved 1808.032 249.6183 410.6729 -0.2555131 0.05831486
Moved 1808.051 241.5117 404.0094 -0.2742784 0.04117636
Moved 1808.064 234.3496 398.2797 -0.2908574 0.02643938
Moved 1808.079 227.1402 392.5122 -0.3075458 0.01160543
Moved 1808.095 221.7595 388.5696 -0.3200012 0.001464891
Moved 1808.11 218.1236 385.1235 -0.3284177 -0.007398393
Moved 1808.126 212.4597 382.2299 -0.3415286 -0.01484098
Moved 1808.141 209.5014 379.3343 -0.3483763 -0.02228843
Moved 1808.163 200.8788 372.5859 -0.3683361 -0.03964546
Stationary 1808.175 200.8788 372.5859 -0.3683361 -0.03964546
Moved 1808.187 197.6107 369.6107 -0.3759012 -0.04729761
Moved 1808.202 193.7463 368.3732 -0.3848464 -0.05048053
Moved 1808.218 191.3961 366.3961 -0.3902868 -0.05556569
Moved 1808.233 189.8233 364.8233 -0.3939276 -0.05961092
Moved 1808.251 188.3832 364.3832 -0.3972612 -0.06074293
Moved 1808.264 186.946 362.946 -0.4005879 -0.06443942
Moved 1808.279 185.5042 361.5042 -0.4039254 -0.06814768
Ended 1808.295 185 361 -0.4050926 -0.06944452
Candidates 1808.43 12 its ita us usa is irs ira ya ours oa orfs ura
Began 1809.355 391 305 0.07175922 -0.2134774
Stationary 1809.375 391 305 0.07175922 -0.2134774
Stationary 1809.389 391 305 0.07175922 -0.2134774
Stationary 1809.404 391 305 0.07175922 -0.2134774
Stationary 1809.424 391 305 0.07175922 -0.2134774
Ended 1809.435 391 305 0.07175922 -0.2134774
NextCandidatePanel 1809.495
Began 1810.021 388 310 0.06481478 -0.2006174
Stationary 1810.037 388 310 0.06481478 -0.2006174
Stationary 1810.053 388 310 0.06481478 -0.2006174
Moved 1810.068 388 325 0.06481478 -0.1620371
Moved 1810.083 396.6796 345.5015 0.08490641 -0.1093068
Moved 1810.099 399.8008 368.4061 0.09213139 -0.050396
Moved 1810.115 404.3448 408.4307 0.1026499 0.05254796
Ended 1810.129 408.8165 462.3424 0.1130012 0.1912099
Accept 1810.158 4 is
Began 1811.236 402 273 0.09722222 -0.295782
Stationary 1811.257 402 273 0.09722222 -0.295782
Stationary 1811.276 402 273 0.09722222 -0.295782
Stationary 1811.285 402 273 0.09722222 -0.295782
Stationary 1811.299 402 273 0.09722222 -0.295782
Stationary 1811.314 402 273 0.09722222 -0.295782
Stationary 1811.33 402 273 0.09722222 -0.295782
Stationary 1811.347 402 273 0.09722222 -0.295782
Stationary 1811.364 402 273 0.09722222 -0.295782
Stationary 1811.378 402 273 0.09722222 -0.295782
Stationary 1811.394 402 273 0.09722222 -0.295782
Stationary 1811.407 402 273 0.09722222 -0.295782
Moved 1811.423 390.496 273 0.07059266 -0.295782
Moved 1811.438 387.6315 273 0.06396174 -0.295782
Moved 1811.457 385.2597 273 0.05847146 -0.295782
Moved 1811.47 382.5075 281.7238 0.05210072 -0.2733443
Moved 1811.49 379.599 281 0.04536807 -0.2752058
Moved 1811.502 376.7133 283.2867 0.03868808 -0.2693242
Moved 1811.516 375.4167 283.5833 0.03568669 -0.2685615
Moved 1811.532 373.9796 285.0204 0.03236026 -0.2648653
Moved 1811.55 373 286.5052 0.0300926 -0.2610462
Moved 1811.564 372.29 287.71 0.0284492 -0.2579477
Moved 1811.579 372 289.0538 0.02777775 -0.2544912
Moved 1811.594 372 292.4687 0.02777775 -0.2457082
Moved 1811.61 372 295.851 0.02777775 -0.2370087
Moved 1811.625 372 298.7227 0.02777775 -0.2296226
Moved 1811.641 372 300.7877 0.02777775 -0.2243114
Moved 1811.656 372 303.4647 0.02777775 -0.2174261
Moved 1811.671 372 306 0.02777775 -0.2109054
Moved 1811.687 372 306.726 0.02777775 -0.2090381
Moved 1811.708 379 309.5 0.04398147 -0.2019033
Stationary 1811.719 379 309.5 0.04398147 -0.2019033
Moved 1811.731 379 310.0184 0.04398147 -0.20057
Moved 1811.75 380.4683 311.4683 0.04738033 -0.1968408
Stationary 1811.764 380.4683 311.4683 0.04738033 -0.1968408
Moved 1811.779 380 313.3405 0.04629632 -0.1920256
Moved 1811.794 381.3416 313 0.04940182 -0.1929013
Moved 1811.808 381.8859 315.7718 0.05066176 -0.1857722
Moved 1811.825 382 318.6431 0.05092591 -0.1783872
Moved 1811.841 383.7596 324.7978 0.05499899 -0.1625572
Moved 1811.856 386.5408 332.3521 0.06143709 -0.1431274
Moved 1811.871 389.1296 342.9692 0.06742974 -0.1158201
Moved 1811.887 395.6945 357.528 0.08262624 -0.07837452
Moved 1811.904 402.0447 368.9153 0.09732573 -0.04908621
Moved 1811.924 424.4014 413.7455 0.1490774 0.06621777
Stationary 1811.935 424.4014 413.7455 0.1490774 0.06621777
Moved 1811.949 429.6885 428.6433 0.1613159 0.1045352
Moved 1811.963 433.6425 440.1658 0.1704688 0.1341713
Moved 1811.979 437.9586 448.9172 0.1804597 0.15668
Moved 1811.993 440.5224 456.806 0.1863945 0.1769702
Moved 1812.01 443.777 466.3309 0.1939282 0.2014682
Moved 1812.026 445.331 473.6551 0.1975255 0.2203063
Moved 1812.043 446.7754 479.8771 0.200869 0.2363094
Moved 1812.058 447 485.843 0.2013889 0.2516536
Moved 1812.071 448 490.9728 0.2037037 0.2648476
Moved 1812.087 449.1002 496.4009 0.2062505 0.2788087
Moved 1812.103 449 501.6077 0.2060185 0.2922009
Moved 1812.124 449.7321 505.9285 0.2077132 0.3033141
Moved 1812.134 450 510.2495 0.2083333 0.3144275
Moved 1812.15 450 513 0.2083333 0.321502
Moved 1812.165 450 516.8819 0.2083333 0.3314863
Moved 1812.18 450 519.7828 0.2083333 0.3389475
Moved 1812.195 451 522.6791 0.2106482 0.3463969
Moved 1812.211 452.2581 524.2582 0.2135606 0.3504583
Moved 1812.226 452 527 0.2129629 0.3575102
Moved 1812.242 453 527.7867 0.2152778 0.3595335
Moved 1812.257 453 529.2181 0.2152778 0.3632151
Moved 1812.272 453 530 0.2152778 0.3652262
Stationary 1812.289 453 530 0.2152778 0.3652262
Moved 1812.304 453 531.5 0.2152778 0.3690843
Stationary 1812.323 453 531.5 0.2152778 0.3690843
Moved 1812.334 437.9494 531 0.1804384 0.3677982
Moved 1812.35 429.7242 526.2518 0.1613986 0.3555857
Moved 1812.365 416.2786 516.1857 0.1302746 0.3296957
Moved 1812.38 404.6398 507.4799 0.1033328 0.3073041
Moved 1812.396 392.1424 497.9996 0.07440358 0.2829206
Moved 1812.412 376.8954 484.1777 0.03910979 0.2473705
Moved 1812.427 358.7508 462.301 -0.00289167 0.1911032
Moved 1812.442 343.1718 441.507 -0.03895422 0.1376207
Moved 1812.457 336.683 430.9304 -0.05397463 0.1104175
Moved 1812.473 329.198 415.3961 -0.07130086 0.07046299
Moved 1812.488 325.7199 406.1596 -0.07935211 0.04670673
Moved 1812.504 321.2733 395.3954 -0.08964524 0.01902101
Moved 1812.525 318.9794 384.8556 -0.09495517 -0.00808755
Moved 1812.535 317.5442 372.809 -0.09827742 -0.03907145
Moved 1812.551 316.1018 364.5089 -0.1016163 -0.0604197
Moved 1812.565 316 359.8936 -0.1018519 -0.07229032
Moved 1812.58 316 355.5711 -0.1018519 -0.08340772
Moved 1812.597 316 352.1699 -0.1018519 -0.09215563
Moved 1812.612 316 349.2925 -0.1018519 -0.09955637
Moved 1812.627 316 347.2126 -0.1018519 -0.1049059
Moved 1812.642 316 345.7745 -0.1018519 -0.1086048
Moved 1812.657 316 343.3328 -0.1018519 -0.1148848
Moved 1812.674 322.6498 341.3375 -0.08645872 -0.1200167
Moved 1812.689 328.8427 339.7893 -0.0721234 -0.1239987
Moved 1812.704 335.9063 338.3489 -0.05577242 -0.1277035
Moved 1812.724 343.4439 336.9112 -0.03832434 -0.1314013
Moved 1812.736 351.7224 337 -0.01916101 -0.1311728
Moved 1812.751 361.7842 336.0308 0.004130006 -0.1336657
Moved 1812.767 371.8551 336 0.02744238 -0.1337449
Moved 1812.782 379.5 336 0.0451389 -0.1337449
Moved 1812.797 388.3707 336 0.06567299 -0.1337449
Moved 1812.812 395.7598 336 0.08277734 -0.1337449
Moved 1812.828 402.1766 341.5591 0.09763111 -0.1194467
Moved 1812.843 405.4612 343 0.1052342 -0.1157408
Moved 1812.859 409.0072 344 0.1134426 -0.1131688
Moved 1812.874 412.2233 344 0.1208872 -0.1131688
Ended 1812.89 418 345.5 0.1342593 -0.1093108
Candidates 1812.994 12 bush bitch burn born couch corn church birth much biotech both big
Began 1813.966 388 334 0.06481478 -0.1388889
Stationary 1813.985 388 334 0.06481478 -0.1388889
Stationary 1813.999 388 334 0.06481478 -0.1388889
Stationary 1814.014 388 334 0.06481478 -0.1388889
Stationary 1814.029 388 334 0.06481478 -0.1388889
Stationary 1814.045 388 334 0.06481478 -0.1388889
Ended 1814.061 388 334 0.06481478 -0.1388889
NextCandidatePanel 1814.104
Began 1814.736 387 336 0.06250004 -0.1337449
Stationary 1814.755 387 336 0.06250004 -0.1337449
Stationary 1814.77 387 336 0.06250004 -0.1337449
Stationary 1814.786 387 336 0.06250004 -0.1337449
Stationary 1814.807 387 336 0.06250004 -0.1337449
Ended 1814.817 387 336 0.06250004 -0.1337449
NextCandidatePanel 1814.861
Began 1815.784 388 348 0.06481478 -0.1028807
Stationary 1815.806 388 348 0.06481478 -0.1028807
Stationary 1815.819 388 348 0.06481478 -0.1028807
Stationary 1815.835 388 348 0.06481478 -0.1028807
Stationary 1815.849 388 348 0.06481478 -0.1028807
Ended 1815.865 388 348 0.06481478 -0.1028807
Began 1815.91 388 351 0.06481478 -0.09516476
Stationary 1815.926 388 351 0.06481478 -0.09516476
NextCandidatePanel 1815.926
Stationary 1815.946 388 351 0.06481478 -0.09516476
Stationary 1815.958 388 351 0.06481478 -0.09516476
Stationary 1815.973 388 351 0.06481478 -0.09516476
Stationary 1815.987 388 351 0.06481478 -0.09516476
Ended 1816.003 388 351 0.06481478 -0.09516476
Cancel 1816.066
Began 1816.479 412 435 0.1203704 0.1208847
Stationary 1816.498 412 435 0.1203704 0.1208847
Stationary 1816.516 412 435 0.1203704 0.1208847
Stationary 1816.528 412 435 0.1203704 0.1208847
Stationary 1816.547 412 435 0.1203704 0.1208847
Stationary 1816.558 412 435 0.1203704 0.1208847
Moved 1816.58 412 446.1152 0.1203704 0.1494733
Stationary 1816.591 412 446.1152 0.1203704 0.1494733
Moved 1816.605 420.3782 448.3782 0.1397644 0.1552937
Moved 1816.621 423.2704 452.4055 0.1464591 0.165652
Moved 1816.638 424.5675 453.5674 0.1494617 0.1686404
Moved 1816.651 426.0062 456.0124 0.1527921 0.1749289
Stationary 1816.667 426.0062 456.0124 0.1527921 0.1749289
Moved 1816.684 427 457.8837 0.1550926 0.179742
Moved 1816.698 427 459.3187 0.1550926 0.1834328
Moved 1816.716 428.3187 460.3187 0.1581451 0.1860049
Stationary 1816.729 428.3187 460.3187 0.1581451 0.1860049
Moved 1816.745 428 461.1029 0.1574074 0.1880218
Stationary 1816.763 428 461.1029 0.1574074 0.1880218
Stationary 1816.775 428 461 0.1574074 0.1877571
Stationary 1816.79 428 461 0.1574074 0.1877571
Stationary 1816.805 428 461 0.1574074 0.1877571
Stationary 1816.819 428 461 0.1574074 0.1877571
Moved 1816.835 420.4326 461 0.1398902 0.1877571
Moved 1816.852 417.9934 461 0.134244 0.1877571
Moved 1816.867 415.0825 450.7887 0.1275058 0.1614934
Moved 1816.881 413.1052 451.1052 0.1229287 0.1623076
Moved 1816.896 411.67 448.3399 0.1196064 0.1551952
Moved 1816.911 410.2296 445.4592 0.1162722 0.1477858
Moved 1816.931 410 444.0859 0.1157407 0.1442537
Moved 1816.943 408.6747 441.3494 0.1126729 0.1372154
Moved 1816.958 409 439.4662 0.113426 0.1323718
Moved 1816.973 407.7978 437.7978 0.110643 0.1280806
Moved 1816.989 408 435.3566 0.1111111 0.121802
Moved 1817.006 408 433.9199 0.1111111 0.1181067
Moved 1817.02 406.5 431 0.1076389 0.1105966
Moved 1817.036 407 429.5922 0.1087963 0.1069757
Moved 1817.053 407 426.8061 0.1087963 0.09980986
Moved 1817.067 406 423.9294 0.1064815 0.09241104
Moved 1817.083 406 420.0698 0.1064815 0.08248392
Moved 1817.102 406 417.166 0.1064815 0.07501543
Moved 1817.113 406 414.2858 0.1064815 0.0676075
Moved 1817.128 406 411.4053 0.1064815 0.06019882
Moved 1817.144 406 410.5 0.1064815 0.05787029
Moved 1817.159 406 408.1282 0.1064815 0.05177015
Moved 1817.174 406 406.6861 0.1064815 0.04806091
Moved 1817.189 406 405.244 0.1064815 0.04435182
Moved 1817.206 406 404.5 0.1064815 0.04243823
Moved 1817.221 406 403.6837 0.1064815 0.04033866
Moved 1817.236 406 402.9617 0.1064815 0.03848178
Stationary 1817.252 406 403 0.1064815 0.03858017
Stationary 1817.271 406 403 0.1064815 0.03858017
Stationary 1817.282 406 403 0.1064815 0.03858017
Moved 1817.298 419.5 403 0.1377314 0.03858017
Moved 1817.313 428.4976 421.4418 0.1585593 0.08601271
Moved 1817.329 440.1691 438.7537 0.1855766 0.1305392
Moved 1817.344 448.83 452.3286 0.205625 0.1654542
Moved 1817.36 455.0351 466.5877 0.2199886 0.2021288
Moved 1817.375 460.2354 472.7296 0.2320264 0.2179259
Moved 1817.391 465.3434 487.249 0.2438504 0.2552699
Moved 1817.406 468.4465 496.3395 0.2510335 0.2786509
Moved 1817.421 470.6634 500.9901 0.2561652 0.2906123
Moved 1817.441 472.1004 505.3012 0.2594917 0.3017005
Moved 1817.452 472 508 0.2592593 0.3086419
Moved 1817.467 473 510.962 0.2615741 0.3162603
Moved 1817.482 473 512.0728 0.2615741 0.3191171
Moved 1817.5 473 514.5351 0.2615741 0.3254503
Moved 1817.517 473 515.5 0.2615741 0.327932
Moved 1817.53 473 516.2053 0.2615741 0.3297462
Moved 1817.545 473 517.8518 0.2615741 0.3339809
Moved 1817.562 473 518.5 0.2615741 0.335648
Moved 1817.576 464.5594 518 0.2420356 0.3343621
Moved 1817.592 462.2848 518 0.2367704 0.3343621
Moved 1817.614 454.9346 518 0.2197561 0.3343621
Stationary 1817.625 454.9346 518 0.2197561 0.3343621
Moved 1817.638 448.5143 518 0.2048942 0.3343621
Moved 1817.654 444.5 507.5 0.1956019 0.3073559
Moved 1817.669 438.034 504.0339 0.1806342 0.2984411
Moved 1817.684 430.8419 496.8419 0.1639859 0.2799432
Moved 1817.702 422.9691 491.6409 0.1457619 0.2665661
Moved 1817.715 415.0084 484.0084 0.1273343 0.2469351
Moved 1817.731 403.4234 470.9763 0.1005172 0.2134164
Moved 1817.747 394.6408 460.7476 0.08018702 0.1871079
Moved 1817.762 386.0453 449.3937 0.0602901 0.1579056
Moved 1817.782 379.1541 439.6158 0.0443383 0.1327566
Moved 1817.793 370.7723 424.7493 0.024936 0.09451984
Moved 1817.807 361.5 409 0.003472269 0.05401234
Moved 1817.823 356.4356 397.632 -0.008250822 0.02477347
Moved 1817.838 347.8561 381.9028 -0.02811094 -0.01568209
Moved 1817.855 343.111 372.2219 -0.03909498 -0.04058162
Moved 1817.87 339.8603 363.581 -0.04661963 -0.06280608
Moved 1817.884 337 358 -0.05324075 -0.07716057
Moved 1817.9 336.044 355.088 -0.05545367 -0.08465025
Moved 1817.916 336 352.1999 -0.05555556 -0.09207854
Moved 1817.931 336 350.3104 -0.05555556 -0.0969382
Moved 1817.953 336 346.2649 -0.05555556 -0.1073435
Moved 1817.964 336 343.2729 -0.05555556 -0.1150389
Moved 1817.977 336 339.3987 -0.05555556 -0.1250034
Moved 1817.993 336 336.5184 -0.05555556 -0.1324115
Moved 1818.008 336 335.319 -0.05555556 -0.1354964
Moved 1818.024 336 333.8789 -0.05555556 -0.1392004
Moved 1818.039 344.2495 332.8215 -0.03645951 -0.1419202
Moved 1818.054 346.359 331.3205 -0.03157645 -0.1457807
Moved 1818.07 348.1197 329.8802 -0.02750064 -0.1494849
Moved 1818.085 353.2572 329 -0.01560827 -0.151749
Moved 1818.103 358.0002 327.9999 -0.004629294 -0.1543211
Moved 1818.123 374.2823 328 0.03306101 -0.1543211
Stationary 1818.134 374.2823 328 0.03306101 -0.1543211
Moved 1818.147 380.8549 328 0.04827529 -0.1543211
Moved 1818.162 390.8243 328 0.07135262 -0.1543211
Moved 1818.177 397.25 328 0.08622676 -0.1543211
Moved 1818.193 403.1046 336.933 0.09977908 -0.1313453
Moved 1818.208 408.9107 337.4553 0.1132191 -0.1300018
Moved 1818.224 413.4931 340.3287 0.1238267 -0.1226114
Moved 1818.238 417.2213 341.6107 0.1324568 -0.1193142
Moved 1818.255 418.7817 342 0.1360688 -0.1183128
Moved 1818.276 421.2975 343.1487 0.1418923 -0.1153582
Moved 1818.286 422.6012 343.6011 0.1449101 -0.1141946
Ended 1818.301 423 344 0.1458333 -0.1131688
Candidates 1818.408 12 high hiv hugh thick hug gov huh though thing didn couch of
Began 1819.069 405 302 0.1041667 -0.2211935
Stationary 1819.087 405 302 0.1041667 -0.2211935
Stationary 1819.102 405 302 0.1041667 -0.2211935
Stationary 1819.117 405 302 0.1041667 -0.2211935
Stationary 1819.133 405 302 0.1041667 -0.2211935
Moved 1819.148 410.6604 330.6133 0.1172696 -0.1475997
Moved 1819.171 420.5 384.5 0.1400463 -0.009002057
Stationary 1819.181 420.5 384.5 0.1400463 -0.009002057
Moved 1819.193 423.7595 416.1452 0.1475913 0.07238989
Moved 1819.21 428.2666 471.6436 0.1580245 0.2151325
Ended 1819.226 428.2666 471.6436 0.1580245 0.2151325
Accept 1819.254 0 high
PhraseEnd 1820.318
