the price of gas is high
Moved 943.2205 404.4352 468.8704 0.1028592 0.208
Moved 943.2354 408.7728 477.5457 0.1129 0.2303128
Moved 943.2504 413.0788 486.1576 0.1228676 0.2524629
Moved 943.2657 418.5234 494.7851 0.1354708 0.2746529
Moved 943.2817 421 501.5 0.1412037 0.2919238
Moved 943.2972 426.3558 508.3895 0.1536014 0.3096436
Moved 943.3124 430.3391 516.6782 0.1628219 0.3309623
Moved 943.3289 434.1138 524.3412 0.1715596 0.3506718
Moved 943.3489 435.9969 531.9843 0.1759186 0.37033
Moved 943.3605 437.4357 537.7428 0.1792493 0.3851409
Moved 943.3748 438 542.6575 0.1805556 0.3977815
Moved 943.388 438 546.9736 0.1805556 0.4088828
Moved 943.4044 438 548.5681 0.1805556 0.4129836
Moved 943.4197 438 550.654 0.1805556 0.4183486
Moved 943.4349 438 552.272 0.1805556 0.4225101
Moved 943.4507 438 553 0.1805556 0.4243826
Moved 943.4656 428.757 553 0.1591598 0.4243826
Moved 943.4816 427.8062 553 0.1569587 0.4243826
Moved 943.4966 423.8986 553 0.1479134 0.4243826
Moved 943.5129 420.665 553 0.1404282 0.4243826
Moved 943.5278 415.6467 547.7051 0.1288118 0.410764
Moved 943.5464 407.8307 538.8589 0.1107192 0.3880114
Moved 943.5581 399.1222 530.1223 0.09056071 0.3655407
Moved 943.5746 389.6201 520.5316 0.06856511 0.3408732
Moved 943.5892 380.8986 511.8986 0.04837632 0.3186691
Moved 943.604 373.0411 503.0411 0.03018766 0.2958875
Moved 943.6209 367.4535 496.5443 0.01725356 0.2791775
Moved 943.6367 360.3825 489.3825 0.0008855264 0.2607574
Moved 943.6514 353.4588 479.7019 -0.01514172 0.2358588
Moved 943.6675 346.0182 469.6254 -0.03236537 0.2099419
Moved 943.6827 339.7972 458.8756 -0.04676566 0.1822932
Moved 943.6981 333.6827 448.4448 -0.06091957 0.1554648
Moved 943.713 328 438.5 -0.07407407 0.1298867
Moved 943.7284 323.7751 428.8086 -0.0838539 0.1049603
Moved 943.7437 318.6034 419.306 -0.09582549 0.08051939
Moved 943.765 313.0403 405.0807 -0.1087029 0.04393177
Stationary 943.7765 313.0403 405.0807 -0.1087029 0.04393177
Moved 943.7897 310.1629 396.4888 -0.1153636 0.02183341
Moved 943.8055 307.2805 391.5611 -0.1220358 0.00915908
Moved 943.8212 305.6936 385.7744 -0.1257093 -0.005724283
Moved 943.8353 304.5 382.5 -0.1284722 -0.01414617
Moved 943.8522 303.1488 380.1488 -0.1316001 -0.02019341
Moved 943.8668 303 377.4339 -0.1319445 -0.02717626
Moved 943.8837 302 377 -0.1342593 -0.02829226
Moved 943.8976 302 375.835 -0.1342593 -0.03128852
Moved 943.9147 302 375.3917 -0.1342593 -0.03242877
Stationary 943.9279 302 375 -0.1342593 -0.03343629
Stationary 943.9429 302 375 -0.1342593 -0.03343629
Stationary 943.9627 302 375 -0.1342593 -0.03343629
Stationary 943.9745 302 375 -0.1342593 -0.03343629
Stationary 943.9895 302 375 -0.1342593 -0.03343629
Moved 944.0051 302 374 -0.1342593 -0.03600823
Stationary 944.0222 302 374 -0.1342593 -0.03600823
Moved 944.0362 310.5209 374 -0.1145349 -0.03600823
Moved 944.0515 314.5976 374 -0.1050982 -0.03600823
Moved 944.0664 317.7251 374 -0.09785865 -0.03600823
Moved 944.0822 322.2792 374 -0.08731673 -0.03600823
Moved 944.0977 326.5977 374 -0.07732023 -0.03600823
Moved 944.1126 331.9278 374 -0.06498197 -0.03600823
Moved 944.1297 337.3051 374 -0.05253454 -0.03600823
Moved 944.1484 341.5 374 -0.04282405 -0.03600823
Moved 944.1611 345.9198 374 -0.03259311 -0.03600823
Moved 944.1752 349.0939 374 -0.0252456 -0.03600823
Moved 944.1902 353.4438 374 -0.01517629 -0.03600823
Moved 944.2056 356.7685 374 -0.007480284 -0.03600823
Moved 944.2212 359.7231 374 -0.0006409983 -0.03600823
Moved 944.2369 362.6109 373 0.006043812 -0.03858032
Moved 944.2519 365.4895 373 0.01270711 -0.03858032
Moved 944.2661 367.6883 373 0.01779705 -0.03858032
Moved 944.2843 369.7289 373 0.02252052 -0.03858032
Moved 944.2985 372.5237 373 0.02898991 -0.03858032
Moved 944.3134 373.7055 373 0.03172567 -0.03858032
Moved 944.3288 376.29 373 0.03770838 -0.03858032
Moved 944.3474 380.3897 373 0.04719833 -0.03858032
Ended 944.3595 384 373 0.0555556 -0.03858032
Candidates 944.527 12 bush fish hugh hug dish high did british good didn burn huh
Began 944.927 362 296 0.004629592 -0.2366256
Ended 944.9449 362 296 0.004629592 -0.2366256
NextCandidatePanel 944.9879
Began 945.0197 364 321 0.009259283 -0.1723252
Stationary 945.037 364 321 0.009259283 -0.1723252
Stationary 945.0524 364 321 0.009259283 -0.1723252
Stationary 945.0668 364 321 0.009259283 -0.1723252
Stationary 945.0828 364 321 0.009259283 -0.1723252
Stationary 945.0981 364 321 0.009259283 -0.1723252
Stationary 945.118 364 321 0.009259283 -0.1723252
Stationary 945.1288 364 321 0.009259283 -0.1723252
Stationary 945.145 364 321 0.009259283 -0.1723252
Stationary 945.1601 364 321 0.009259283 -0.1723252
Stationary 945.1779 364 321 0.009259283 -0.1723252
Stationary 945.1929 364 321 0.009259283 -0.1723252
Stationary 945.2098 364 321 0.009259283 -0.1723252
Stationary 945.2256 364 321 0.009259283 -0.1723252
Stationary 945.2371 364 321 0.009259283 -0.1723252
Stationary 945.2532 364 321 0.009259283 -0.1723252
Stationary 945.268 364 321 0.009259283 -0.1723252
Stationary 945.2839 364 321 0.009259283 -0.1723252
Moved 945.3056 354.2766 329 -0.01324867 -0.151749
Stationary 945.3165 354.2766 329 -0.01324867 -0.151749
Moved 945.331 354 330.1622 -0.01388888 -0.1487599
Moved 945.3465 353 330.6026 -0.01620372 -0.1476271
Moved 945.3626 353 331.5 -0.01620372 -0.145319
Moved 945.3777 353 332.0673 -0.01620372 -0.1438598
Moved 945.3917 351.5 332 -0.01967594 -0.144033
Stationary 945.4065 351.5 332 -0.01967594 -0.144033
Moved 945.422 350.8413 333.1587 -0.02120068 -0.1410528
Stationary 945.4381 350.8413 333.1587 -0.02120068 -0.1410528
Stationary 945.4529 350.8413 333.1587 -0.02120068 -0.1410528
Stationary 945.4688 350.8413 333.1587 -0.02120068 -0.1410528
Moved 945.4842 349.8608 334.1392 -0.02347042 -0.1385309
Stationary 945.5039 349.8608 334.1392 -0.02347042 -0.1385309
Stationary 945.5148 349.8608 334.1392 -0.02347042 -0.1385309
Moved 945.5302 348.96 335.04 -0.02555549 -0.136214
Stationary 945.5457 348.96 335.04 -0.02555549 -0.136214
Stationary 945.5607 348.96 335.04 -0.02555549 -0.136214
Stationary 945.5794 348.96 335.04 -0.02555549 -0.136214
Stationary 945.5918 348.96 335.04 -0.02555549 -0.136214
Moved 945.6071 347.8815 335 -0.02805208 -0.1363169
Stationary 945.6228 347.8815 335 -0.02805208 -0.1363169
Stationary 945.6376 347.8815 335 -0.02805208 -0.1363169
Stationary 945.6531 347.8815 335 -0.02805208 -0.1363169
Stationary 945.6687 347.8815 335 -0.02805208 -0.1363169
Moved 945.6896 346.8932 335 -0.03033986 -0.1363169
Moved 945.7012 347 336.1708 -0.0300926 -0.1333055
Stationary 945.7149 347 336.1708 -0.0300926 -0.1333055
Stationary 945.731 347 336.1708 -0.0300926 -0.1333055
Moved 945.7458 346 336 -0.03240739 -0.1337449
Moved 945.7614 344.8402 336 -0.03509204 -0.1337449
Moved 945.7789 342.8062 336 -0.03980035 -0.1337449
Moved 945.7921 339.9324 336 -0.04645283 -0.1337449
Moved 945.8084 335.6654 336 -0.05633001 -0.1337449
Moved 945.8262 328.5 336 -0.07291664 -0.1337449
Moved 945.8394 313.0796 336 -0.1086121 -0.1337449
Moved 945.8606 282.1048 329 -0.180313 -0.151749
Stationary 945.8723 282.1048 329 -0.180313 -0.151749
Moved 945.8862 269.1895 329 -0.2102094 -0.151749
Moved 945.9003 258.2011 329 -0.2356455 -0.151749
Moved 945.9167 251.4858 329 -0.2511902 -0.151749
Moved 945.9319 243.1156 329 -0.2705657 -0.151749
Moved 945.9475 238.9982 334.2531 -0.2800966 -0.1382381
Moved 945.9628 234.5366 337.1545 -0.2904245 -0.1307756
Moved 945.979 233.4745 338 -0.2928831 -0.1286009
Ended 945.9935 233 339 -0.2939815 -0.1260288
Accept 946.0193 5 high
PhraseEnd 947.0078
