a good response to the question
Moved 4922.801 316.8254 491.738 -0.09994125 0.2668159
Moved 4922.816 320.8181 497.6362 -0.0906988 0.2819861
Moved 4922.831 326.3921 504.7402 -0.07779603 0.3002576
Moved 4922.847 329.3691 508.3691 -0.07090484 0.3095911
Moved 4922.862 332.4637 512.6956 -0.0637413 0.3207191
Moved 4922.877 335.7023 515.7023 -0.05624468 0.3284523
Moved 4922.892 339.2814 518.5209 -0.04795974 0.3357019
Moved 4922.908 343.5999 521.4 -0.03796309 0.3431068
Moved 4922.924 349.5547 524.2773 -0.02417902 0.3505075
Moved 4922.939 356.3873 527.1549 -0.008362681 0.3579087
Moved 4922.954 363.5 528.5 0.008101861 0.3613682
Moved 4922.969 370.7882 530.9576 0.02497266 0.3676893
Moved 4922.985 378.5246 532.075 0.04288097 0.3705631
Moved 4923.001 388.7513 532 0.06655385 0.3703703
Moved 4923.018 398.8433 532 0.089915 0.3703703
Moved 4923.031 408.943 532 0.1132939 0.3703703
Moved 4923.046 418.0265 532 0.1343205 0.3703703
Moved 4923.063 428.0975 532 0.157633 0.3703703
Moved 4923.084 443.297 524.1172 0.1928172 0.3500956
Stationary 4923.095 443.297 524.1172 0.1928172 0.3500956
Moved 4923.107 453.0034 521.4276 0.2152855 0.3431779
Moved 4923.123 461.345 520 0.2345948 0.3395061
Moved 4923.139 469.9377 517.6874 0.2544854 0.3335582
Moved 4923.154 480.2318 518 0.2783143 0.3343621
Moved 4923.17 489.0915 518 0.2988228 0.3343621
Moved 4923.186 497.7404 518 0.3188435 0.3343621
Moved 4923.201 504.2535 518 0.3339201 0.3343621
Moved 4923.217 512.7175 518 0.3535127 0.3343621
Moved 4923.231 518.5565 518 0.367029 0.3343621
Moved 4923.248 527.155 528.662 0.3869328 0.3617848
Moved 4923.263 533.1041 531.5521 0.4007039 0.3692181
Moved 4923.277 537.3992 534.6996 0.4106462 0.3773136
Moved 4923.294 540.2755 536.1377 0.4173042 0.3810125
Moved 4923.309 543 537.5 0.4236111 0.3845164
Moved 4923.324 543.7059 538 0.4252451 0.3858024
Moved 4923.34 544 539.1351 0.4259259 0.3887218
Moved 4923.355 545.5 539 0.4293981 0.3883744
Moved 4923.371 545 539 0.4282407 0.3883744
Stationary 4923.387 545 539 0.4282407 0.3883744
Stationary 4923.401 545 539 0.4282407 0.3883744
Stationary 4923.417 545 539 0.4282407 0.3883744
Stationary 4923.433 545 539 0.4282407 0.3883744
Moved 4923.447 526.9647 514.2404 0.3864924 0.3246922
Moved 4923.47 507.2737 484.2927 0.3409113 0.2476663
Stationary 4923.481 507.2737 484.2927 0.3409113 0.2476663
Moved 4923.493 500.0929 471.3672 0.3242892 0.2144219
Moved 4923.508 492.8665 457.1062 0.3075613 0.1777422
Moved 4923.525 486.7397 439.1541 0.293379 0.1315692
Moved 4923.54 482.3742 427.2791 0.2832736 0.1010265
Moved 4923.556 471.1565 392.1884 0.2573068 0.01077259
Moved 4923.571 463.5949 370.9468 0.239803 -0.04386125
Moved 4923.586 450.5 333 0.2094908 -0.141461
Moved 4923.601 444.2107 319.5477 0.1949321 -0.1760606
Moved 4923.617 439.8606 298.3031 0.1848625 -0.2307019
Moved 4923.631 436.5142 280.5425 0.1771162 -0.2763825
Moved 4923.647 435.0515 272.3605 0.1737302 -0.2974268
Moved 4923.663 429.431 253.9006 0.1607198 -0.3449058
Moved 4923.679 428.1743 248.6971 0.1578108 -0.3582893
Moved 4923.695 426.7333 244.2 0.1544753 -0.3698561
Moved 4923.709 425 238.8843 0.150463 -0.3835281
Moved 4923.724 423.8565 235.7131 0.147816 -0.3916844
Ended 4923.739 424 235 0.1481481 -0.3935186
Candidates 4923.846 12 question equation quotation rotation duration saturation station regression wisdom reputation retain suggestion
Began 4924.506 401 440 0.09490739 0.1337448
Stationary 4924.527 401 440 0.09490739 0.1337448
Moved 4924.542 407.5751 475.8808 0.1101275 0.2260308
Moved 4924.562 420.4449 521.6191 0.1399188 0.3436704
Ended 4924.573 443 595 0.1921296 0.5324073
Accept 4924.63 0 question
PhraseEnd 4925.279
