traveling requires a lot of fuel
Moved 642.8621 262.8562 588 -0.2248699 0.5144032
Moved 642.8929 234.588 580.5226 -0.2903056 0.4951713
Moved 642.9232 205.594 572.9188 -0.3574214 0.4756142
Moved 642.9543 198.7153 570.0861 -0.3733443 0.4683284
Moved 642.9851 187.601 568.1503 -0.3990718 0.4633493
Moved 643.0158 176.2077 566 -0.4254451 0.4578188
Moved 643.0466 165.5843 563.6461 -0.4500363 0.4517644
Moved 643.0773 157.678 562 -0.4683379 0.4475308
Moved 643.108 151.8946 561 -0.4817254 0.4449587
Moved 643.1387 145.0592 561 -0.4975482 0.4449587
Moved 643.1695 139.8621 561 -0.5095785 0.4449587
Moved 643.2002 136.5 561 -0.5173611 0.4449587
Moved 643.231 133.7502 561 -0.5237264 0.4449587
Moved 643.2617 131.0022 561 -0.5300874 0.4449587
Moved 643.2924 130 561 -0.5324074 0.4449587
Moved 643.3231 128.8937 561 -0.5349684 0.4449587
Moved 643.3539 127.7501 561 -0.5376155 0.4449587
Stationary 643.3846 128 561 -0.5370371 0.4449587
Moved 643.4153 127 568 -0.5393518 0.4629629
Moved 643.446 127 569.3073 -0.5393518 0.4663254
Moved 643.4767 125.8815 569 -0.5419411 0.4655349
Moved 643.5075 126 570 -0.5416667 0.4681069
Ended 643.5382 126 571 -0.5416667 0.4706789
Accept 643.6304 0 a
Candidates 643.6304 13 lot lott floor lou more lit lie log kit joy hot npr poor
Began 643.907 186 539 -0.4027778 0.3883744
Moved 643.9377 198.6479 539 -0.3735002 0.3883744
Moved 643.9684 216.188 539 -0.3328981 0.3883744
Moved 643.9992 233.5 539 -0.2928241 0.3883744
Moved 644.0299 255.5003 548.2144 -0.2418974 0.4120739
Moved 644.0607 267.8152 549 -0.2133906 0.4140946
Moved 644.0914 278.825 550.7062 -0.1879052 0.4184831
Moved 644.1221 289.4223 553.0845 -0.1633743 0.4245999
Moved 644.1528 300.438 554.8595 -0.1378749 0.4291653
Moved 644.1836 313.1364 560.8818 -0.1084806 0.4446548
Moved 644.2143 325.5718 569.1788 -0.07969494 0.4659949
Moved 644.2451 335.3698 577.2123 -0.05701428 0.486657
Moved 644.2757 343.7479 586.3305 -0.03762067 0.5101092
Moved 644.3065 349.6571 597.3141 -0.02394194 0.5383593
Moved 644.3372 353.0685 606.2054 -0.01604517 0.5612277
Moved 644.368 354.4945 614.978 -0.01274422 0.5837911
Moved 644.3987 357.241 624.9639 -0.006386638 0.6094749
Moved 644.4294 358.9846 633.954 -0.00235036 0.6325976
Moved 644.4601 360.5 641.5 0.001157423 0.6520061
Moved 644.4908 361.1338 651.5352 0.002624591 0.6778167
Moved 644.5216 361 658.6746 0.002314846 0.6961792
Moved 644.5523 361 664.2723 0.002314846 0.7105768
Moved 644.5831 361 669.1085 0.002314846 0.7230154
Moved 644.6138 361 672.5 0.002314846 0.7317386
Moved 644.6445 361 674.5 0.002314846 0.7368825
Moved 644.6752 350.5397 675 -0.0218989 0.7381686
Moved 644.706 347.7868 676 -0.02827138 0.7407405
Moved 644.7367 341.5 676 -0.04282405 0.7407405
Moved 644.7675 337.7283 676 -0.05155484 0.7407405
Moved 644.7982 331.9391 676 -0.06495564 0.7407405
Moved 644.8289 323.0087 676 -0.08562793 0.7407405
Moved 644.8596 303.9021 658.951 -0.1298563 0.6968904
Moved 644.8904 278.7198 643.8318 -0.1881487 0.6580037
Moved 644.9211 253 626.5 -0.2476852 0.6134259
Moved 644.9518 219.633 602.2785 -0.3249236 0.5511278
Moved 644.9825 199.0914 587.0653 -0.3724735 0.5119991
Moved 645.0133 182.5863 573.0576 -0.4106799 0.475971
Moved 645.044 171.523 563.6184 -0.4362894 0.4516933
Moved 645.0748 160.5223 554.3917 -0.4617539 0.4279621
Moved 645.1055 151.1591 545.1591 -0.483428 0.4042156
Moved 645.1361 142.8765 536.8765 -0.5026008 0.3829126
Moved 645.1669 136.6336 530.8168 -0.5170518 0.3673272
Moved 645.1974 135.435 528.435 -0.5198264 0.361201
Moved 645.2283 132.6855 524.6854 -0.5261911 0.3515571
Moved 645.2592 131 521.9286 -0.5300926 0.3444664
Moved 645.2899 130 520.5096 -0.5324074 0.3408169
Stationary 645.3206 130 520.5096 -0.5324074 0.3408169
Moved 645.3513 128.9995 520 -0.5347233 0.3395061
Stationary 645.382 128.9995 520 -0.5347233 0.3395061
Stationary 645.4128 128.9995 520 -0.5347233 0.3395061
Ended 645.4435 129 520 -0.5347222 0.3395061
Accept 645.5049 0 lot
Candidates 645.5049 13 of good loss los log god off kids loud kid hood louis flood
Began 646.642 227 469 -0.3078704 0.2083333
Stationary 646.6727 227 469 -0.3078704 0.2083333
Stationary 646.7035 227 469 -0.3078704 0.2083333
Stationary 646.7342 227 469 -0.3078704 0.2083333
Moved 646.7649 212.1179 469 -0.3423197 0.2083333
Moved 646.7957 200.0869 469 -0.3701693 0.2083333
Moved 646.8264 190.4785 469 -0.3924109 0.2083333
Moved 646.8571 183.3712 469 -0.4088629 0.2083333
Moved 646.8878 179.4709 469 -0.4178915 0.2083333
Moved 646.9186 176.974 469 -0.4236713 0.2083333
Moved 646.9493 175.6424 469 -0.4267538 0.2083333
Moved 646.98 174.9279 469 -0.4284077 0.2083333
Stationary 647.0107 175 469 -0.4282407 0.2083333
Stationary 647.0414 175 469 -0.4282407 0.2083333
Moved 647.0722 189.3343 483.6686 -0.3950594 0.2460612
Moved 647.103 203.3392 493.4336 -0.3626407 0.2711769
Moved 647.1337 223.0086 511.3825 -0.3171098 0.3173418
Moved 647.1644 242.2421 527.8684 -0.2725877 0.3597438
Moved 647.1951 258.7287 541.6073 -0.2344242 0.3950804
Moved 647.2258 268.7694 549.7694 -0.2111818 0.4160735
Moved 647.2566 277.0284 558.0284 -0.1920638 0.4373159
Moved 647.2873 286.365 565.2737 -0.1704513 0.4559509
Moved 647.3179 293.6613 571.6613 -0.1535619 0.4723797
Moved 647.3488 298.541 575.541 -0.1422661 0.4823584
Moved 647.3795 301.0226 578.0226 -0.1365217 0.4887413
Moved 647.4102 305.5545 581.5545 -0.1260312 0.4978252
Moved 647.4409 310 586 -0.1157407 0.5092591
Moved 647.4717 312.9467 588.9467 -0.1089196 0.5168382
Moved 647.5024 315.7142 593.7142 -0.1025134 0.5291002
Moved 647.5331 317 596.4776 -0.09953702 0.5362077
Moved 647.5639 318 598.9453 -0.09722222 0.5425547
Moved 647.5946 318 599.686 -0.09722222 0.5444597
Moved 647.6254 318 600.5 -0.09722222 0.5465534
Moved 647.6561 298.8816 600 -0.1414777 0.5452674
Moved 647.6867 280.4812 594.4811 -0.1840713 0.5310727
Moved 647.7175 253.6168 585.2482 -0.2462574 0.5073255
Moved 647.7482 234.037 579.7249 -0.2915811 0.4931194
Moved 647.779 216.5466 576.1093 -0.3320681 0.4838201
Moved 647.8098 204.1705 573.6341 -0.3607166 0.4774539
Moved 647.8405 193.6796 574 -0.3850009 0.478395
Moved 647.8712 181.5737 574 -0.4130238 0.478395
Moved 647.9019 170.5 574 -0.4386574 0.478395
Moved 647.9327 159.8613 574 -0.4632842 0.478395
Moved 647.9634 150.6606 574 -0.4845819 0.478395
Moved 647.9941 142.9473 581 -0.5024368 0.496399
Moved 648.0248 137.1203 582 -0.5159252 0.4989711
Moved 648.0556 134.3374 583 -0.522367 0.5015431
Moved 648.0863 131.5925 584 -0.528721 0.5041152
Moved 648.1171 129.8557 585 -0.5327414 0.5066872
Moved 648.1477 130 586 -0.5324074 0.5092591
Moved 648.1785 129 588.3301 -0.5347222 0.5152522
Moved 648.2092 129 590.0798 -0.5347222 0.5197526
Moved 648.2399 129 591.821 -0.5347222 0.524231
Moved 648.2707 129 594.2296 -0.5347222 0.5304257
Moved 648.3014 129 596.5 -0.5347222 0.5362654
Moved 648.3321 129 597.1768 -0.5347222 0.5380059
Moved 648.3629 147.895 598 -0.4909838 0.5401233
Moved 648.3936 168.5427 588.1715 -0.4431881 0.5148443
Moved 648.4243 192.1919 576.5601 -0.3884446 0.4849795
Moved 648.4551 215.467 562.8331 -0.334567 0.4496736
Moved 648.4858 230.2495 554.4288 -0.3003484 0.4280576
Moved 648.5164 247.7182 545.5212 -0.2599115 0.405147
Moved 648.5472 268.3042 532.7972 -0.2122587 0.3724206
Moved 648.578 284.6257 522.6871 -0.1744774 0.3464175
Moved 648.6087 302.6741 511.4719 -0.1326988 0.3175718
Moved 648.6395 318.3226 503.2064 -0.09647538 0.2963127
Moved 648.6702 331.0545 497.9818 -0.06700336 0.2828749
Moved 648.7009 342.0587 493.4706 -0.04153073 0.2712722
Moved 648.7316 355.7404 489.4199 -0.009860149 0.2608535
Moved 648.7624 359.8633 488.0456 -0.0003165006 0.2573188
Moved 648.7931 368.8736 485.2816 0.02054076 0.2502098
Moved 648.8239 378.8716 483.5321 0.04368424 0.2457101
Moved 648.8546 387.6423 482.1192 0.06398679 0.2420761
Moved 648.8853 395.2531 481 0.08160432 0.2391974
Moved 648.916 399.3823 480 0.09116282 0.2366254
Moved 648.9468 402.8692 479.1308 0.09923428 0.2343898
Moved 648.9775 405.5726 479 0.1054922 0.2340534
Moved 649.0082 407.3165 477.6835 0.1095289 0.2306674
Moved 649.0389 408.5 478 0.1122685 0.2314814
Moved 649.0697 409.1407 478 0.1137515 0.2314814
Moved 649.1004 410 478 0.1157407 0.2314814
Ended 649.1311 410 478 0.1157407 0.2314814
Accept 649.1926 0 of
Candidates 649.1926 13 fuel girl hotel york diesel hell steel fork total powell tel diego greek
Began 649.7765 191 471 -0.3912037 0.2134772
Moved 649.8073 206.3167 471 -0.3557484 0.2134772
Moved 649.8379 239.5909 471 -0.2787248 0.2134772
Moved 649.8687 269.0046 480.1005 -0.2106374 0.2368838
Moved 649.8994 299.5 481 -0.1400463 0.2391974
Moved 649.9301 329.9425 481 -0.06957754 0.2391974
Moved 649.9608 350.3514 482.0502 -0.02233461 0.2418987
Moved 649.9916 362.5 482 0.005787015 0.2417695
Moved 650.0223 374.0445 482 0.03251036 0.2417695
Moved 650.053 391.1376 482 0.07207781 0.2417695
Moved 650.0837 406.7148 482 0.108136 0.2417695
Moved 650.1145 414.4663 482 0.1260795 0.2417695
Moved 650.1451 422.9009 482 0.1456039 0.2417695
Moved 650.1759 430.177 482 0.1624468 0.2417695
Moved 650.2067 437.4619 482 0.1793099 0.2417695
Moved 650.2374 441.9012 482 0.1895861 0.2417695
Moved 650.2681 447.4132 482 0.2023453 0.2417695
Moved 650.2989 453.9278 482 0.2174255 0.2417695
Moved 650.3296 458.4505 482 0.2278947 0.2417695
Moved 650.3603 463.3205 482 0.2391679 0.2417695
Moved 650.3911 468.8347 482 0.2519323 0.2417695
Moved 650.4218 471.173 482 0.2573448 0.2417695
Moved 650.4525 472.6829 482 0.26084 0.2417695
Moved 650.4833 474.3195 482 0.2646285 0.2417695
Ended 650.514 474.3195 482 0.2646285 0.2417695
Accept 650.5754 0 fuel
PhraseEnd 650.5754
