traveling requires a lot of fuel
Stationary 1779.255 535 391 0.4050927 0.007715971
Stationary 1779.286 535 391 0.4050927 0.007715971
Stationary 1779.317 535 391 0.4050927 0.007715971
Stationary 1779.348 535 391 0.4050927 0.007715971
Stationary 1779.378 535 391 0.4050927 0.007715971
Stationary 1779.409 535 391 0.4050927 0.007715971
Stationary 1779.44 535 391 0.4050927 0.007715971
Stationary 1779.47 535 391 0.4050927 0.007715971
Stationary 1779.501 535 391 0.4050927 0.007715971
Moved 1779.532 514.7072 428.0386 0.3581185 0.1029799
Moved 1779.563 499.0996 471.7343 0.32199 0.2153658
Moved 1779.593 493.2997 504.5013 0.3085642 0.2996431
Moved 1779.624 487.5491 531.2545 0.2952526 0.3684527
Moved 1779.655 485.1908 551.0461 0.2897934 0.4193573
Moved 1779.685 482.3192 567.4037 0.2831464 0.4614291
Moved 1779.716 478.9149 579.6276 0.2752661 0.4928693
Moved 1779.747 475.9375 586.1251 0.2683738 0.5095809
Moved 1779.778 473.0441 590.9117 0.2616762 0.5218922
Moved 1779.808 468.3609 592.8195 0.2508355 0.5267991
Moved 1779.839 463.589 594 0.2397894 0.5298353
Moved 1779.87 457.3532 594 0.2253547 0.5298353
Moved 1779.9 449.7475 594 0.2077489 0.5298353
Moved 1779.931 437.2086 594 0.1787236 0.5298353
Moved 1779.962 427.4861 584.743 0.1562178 0.5060262
Moved 1779.993 409.7379 578.623 0.115134 0.4902853
Moved 1780.023 393.478 572.4927 0.07749548 0.4745181
Moved 1780.054 379.3723 565.7489 0.04484336 0.457173
Moved 1780.085 367.1129 559.0565 0.01646499 0.43996
Moved 1780.115 350.4177 550.9671 -0.02218117 0.419154
Moved 1780.146 338.4395 545.2197 -0.0499086 0.4043716
Moved 1780.177 331.4724 541.7362 -0.06603604 0.395412
Moved 1780.208 325.1623 538.1623 -0.08064289 0.3862198
Moved 1780.238 321.2892 536 -0.08960827 0.3806583
Moved 1780.269 318.4179 534.4179 -0.0962548 0.3765892
Moved 1780.3 317 532.9085 -0.09953702 0.372707
Ended 1780.33 316 533 -0.1018519 0.3729423
Candidates 1780.453 13 lot lie low lit lott kit hot poor lite joy more pot kitty
Began 1780.975 224 387 -0.3148148 -0.002572055
Moved 1781.006 231.7352 387 -0.2969092 -0.002572055
Moved 1781.037 307.791 406.4192 -0.1208542 0.04737438
Moved 1781.067 477.2289 437.5963 0.2713632 0.1275623
Moved 1781.098 562.6486 442 0.4690939 0.1388888
Moved 1781.129 599.7748 435.7147 0.5550342 0.122723
Moved 1781.16 636.8224 432.557 0.6407927 0.1146012
Moved 1781.19 668 432 0.7129629 0.1131687
Moved 1781.221 681.6162 432 0.744482 0.1131687
Ended 1781.252 681.6162 432 0.744482 0.1131687
Accept 1781.313 0 lot
Began 1781.743 549 533 0.4375 0.3729423
Stationary 1781.774 549 533 0.4375 0.3729423
Stationary 1781.804 549 533 0.4375 0.3729423
Stationary 1781.835 549 533 0.4375 0.3729423
Stationary 1781.866 549 533 0.4375 0.3729423
Stationary 1781.897 549 533 0.4375 0.3729423
Stationary 1781.927 549 533 0.4375 0.3729423
Stationary 1781.958 549 533 0.4375 0.3729423
Stationary 1781.989 549 533 0.4375 0.3729423
Stationary 1782.019 549 533 0.4375 0.3729423
Stationary 1782.05 549 533 0.4375 0.3729423
Stationary 1782.081 549 533 0.4375 0.3729423
Stationary 1782.112 549 533 0.4375 0.3729423
Stationary 1782.142 549 533 0.4375 0.3729423
Stationary 1782.173 549 533 0.4375 0.3729423
Stationary 1782.204 549 533 0.4375 0.3729423
Stationary 1782.234 549 533 0.4375 0.3729423
Moved 1782.265 537.0879 533 0.4099257 0.3729423
Moved 1782.296 521.9995 522.9997 0.3749987 0.3472213
Moved 1782.327 498.1061 509.7374 0.3196901 0.3131106
Moved 1782.357 453.4779 486.4877 0.2163839 0.253312
Moved 1782.388 397.1449 455.3701 0.08598347 0.173277
Moved 1782.419 331.7309 418.0727 -0.0654378 0.07734738
Moved 1782.449 306.0335 399.9149 -0.1249225 0.03064536
Moved 1782.48 294.8267 391.7086 -0.1508642 0.009538431
Moved 1782.511 266.5474 372.4379 -0.2163256 -0.04002614
Moved 1782.542 259.3032 366.6426 -0.2330944 -0.05493172
Moved 1782.572 251.3996 360.7999 -0.2513898 -0.06995919
Moved 1782.603 247.1964 356.1964 -0.2611193 -0.08179943
Moved 1782.634 243 353.5 -0.2708333 -0.08873464
Moved 1782.664 241.5227 351.5227 -0.274253 -0.0938202
Moved 1782.695 240 349.6588 -0.2777777 -0.09861447
Moved 1782.726 238.5 350 -0.28125 -0.09773669
Moved 1782.756 238 349 -0.2824074 -0.1003086
Ended 1782.787 238 349 -0.2824074 -0.1003086
Candidates 1782.879 13 of odds odd ps is pa pass id off oops if pigs pd
Began 1783.371 161 340 -0.4606481 -0.1234569
Moved 1783.401 189.7289 340 -0.3941461 -0.1234569
Moved 1783.432 355.9235 378.8128 -0.009436409 -0.02362969
Moved 1783.463 470.9986 392.0696 0.2569411 0.01046711
Moved 1783.494 548.3636 393.8117 0.4360268 0.0149478
Moved 1783.524 617.9461 397 0.5970975 0.02314815
Moved 1783.555 655.5 397 0.6840278 0.02314815
Ended 1783.586 669.6849 397 0.7168633 0.02314815
Accept 1783.647 0 of
Began 1784.323 344 384 -0.03703703 -0.01028807
Stationary 1784.354 344 384 -0.03703703 -0.01028807
Stationary 1784.384 344 384 -0.03703703 -0.01028807
Stationary 1784.415 344 384 -0.03703703 -0.01028807
Stationary 1784.446 344 384 -0.03703703 -0.01028807
Stationary 1784.476 344 384 -0.03703703 -0.01028807
Stationary 1784.507 344 384 -0.03703703 -0.01028807
Stationary 1784.538 344 384 -0.03703703 -0.01028807
Stationary 1784.568 344 384 -0.03703703 -0.01028807
Stationary 1784.599 344 384 -0.03703703 -0.01028807
Stationary 1784.63 344 384 -0.03703703 -0.01028807
Stationary 1784.661 344 384 -0.03703703 -0.01028807
Stationary 1784.691 344 384 -0.03703703 -0.01028807
Stationary 1784.722 344 384 -0.03703703 -0.01028807
Stationary 1784.753 344 384 -0.03703703 -0.01028807
Moved 1784.783 328.6894 402.7474 -0.0724782 0.03793057
Moved 1784.814 316.4733 423.4427 -0.1007562 0.09115909
Moved 1784.845 299.8951 447.4732 -0.1391317 0.152966
Moved 1784.876 287.5037 464.8948 -0.1678156 0.1977747
Moved 1784.906 273.721 485.4185 -0.1997198 0.2505619
Moved 1784.937 263.6701 501.2166 -0.2229859 0.2911947
Moved 1784.968 254.0941 510.9059 -0.2451526 0.3161159
Moved 1784.998 246.3742 520.501 -0.2630226 0.3407947
Moved 1785.029 239.7599 528.2401 -0.2783337 0.3606998
Moved 1785.06 233.7614 534.2386 -0.292219 0.376128
Moved 1785.091 230.8888 537.1113 -0.2988686 0.3835166
Moved 1785.121 230 540.0248 -0.3009259 0.3910103
Moved 1785.152 229 541.5 -0.3032407 0.3948044
Moved 1785.183 229 542.249 -0.3032407 0.3967308
Stationary 1785.213 229 542.249 -0.3032407 0.3967308
Moved 1785.244 227.8413 543.1586 -0.3059228 0.3990705
Stationary 1785.275 227.8413 543.1586 -0.3059228 0.3990705
Moved 1785.306 228 544.0709 -0.3055556 0.4014167
Stationary 1785.336 228 544.0709 -0.3055556 0.4014167
Stationary 1785.367 228 544.0709 -0.3055556 0.4014167
Stationary 1785.398 228 544.0709 -0.3055556 0.4014167
Stationary 1785.428 228 544.0709 -0.3055556 0.4014167
Stationary 1785.459 228 544.0709 -0.3055556 0.4014167
Stationary 1785.49 228 544.0709 -0.3055556 0.4014167
Stationary 1785.521 228 544.0709 -0.3055556 0.4014167
Stationary 1785.551 228 544.0709 -0.3055556 0.4014167
Stationary 1785.582 228 544.0709 -0.3055556 0.4014167
Stationary 1785.613 228 544.0709 -0.3055556 0.4014167
Stationary 1785.643 228 544.0709 -0.3055556 0.4014167
Stationary 1785.674 228 544 -0.3055556 0.4012345
Stationary 1785.705 228 544 -0.3055556 0.4012345
Stationary 1785.735 228 544 -0.3055556 0.4012345
Stationary 1785.766 228 544 -0.3055556 0.4012345
Stationary 1785.797 228 544 -0.3055556 0.4012345
Stationary 1785.828 228 544 -0.3055556 0.4012345
Stationary 1785.858 228 544 -0.3055556 0.4012345
Stationary 1785.889 228 544 -0.3055556 0.4012345
Stationary 1785.92 228 544 -0.3055556 0.4012345
Stationary 1785.95 228 544 -0.3055556 0.4012345
Stationary 1785.981 228 544 -0.3055556 0.4012345
Stationary 1786.012 228 544 -0.3055556 0.4012345
Stationary 1786.043 228 544 -0.3055556 0.4012345
Stationary 1786.073 228 544 -0.3055556 0.4012345
Stationary 1786.104 228 544 -0.3055556 0.4012345
Stationary 1786.135 228 544 -0.3055556 0.4012345
Stationary 1786.165 228 544 -0.3055556 0.4012345
Stationary 1786.195 228 544 -0.3055556 0.4012345
Stationary 1786.227 228 544 -0.3055556 0.4012345
Stationary 1786.258 228 544 -0.3055556 0.4012345
Stationary 1786.288 228 544 -0.3055556 0.4012345
Stationary 1786.319 228 544 -0.3055556 0.4012345
Stationary 1786.35 228 544 -0.3055556 0.4012345
Stationary 1786.38 228 544 -0.3055556 0.4012345
Moved 1786.411 235 544 -0.2893518 0.4012345
Stationary 1786.442 235 544 -0.2893518 0.4012345
Moved 1786.473 242.6286 544 -0.271693 0.4012345
Moved 1786.503 296.8556 510.9708 -0.1461676 0.3162827
Moved 1786.534 354.8509 482.9341 -0.01191929 0.2441719
Moved 1786.565 408.8585 454.2755 0.1130983 0.1704614
Moved 1786.595 448.9707 433.785 0.2059507 0.1177597
Moved 1786.626 490.748 414.9651 0.3026574 0.06935468
Moved 1786.657 535.3597 393.777 0.4059253 0.01485844
Moved 1786.688 563.1781 381.6832 0.4703197 -0.01624684
Moved 1786.718 584.8422 371.0789 0.5204682 -0.04352146
Moved 1786.749 598.8164 364.5918 0.5528158 -0.06020636
Moved 1786.78 610.1701 358.9433 0.5790975 -0.07473439
Ended 1786.81 614 356 0.5879629 -0.0823046
Candidates 1786.902 13 hell feel gel fell seek del steel grill well greek tel sell tell
Began 1787.854 611 452 0.5810185 0.164609
Stationary 1787.885 611 452 0.5810185 0.164609
Stationary 1787.916 611 452 0.5810185 0.164609
Stationary 1787.947 611 452 0.5810185 0.164609
Moved 1787.977 578.3995 464.4504 0.5055544 0.1966315
Moved 1788.008 487.542 471.4092 0.2952361 0.2145298
Moved 1788.039 424.0534 472 0.1482717 0.2160493
Moved 1788.069 363.8185 472 0.008839071 0.2160493
Moved 1788.1 298.3919 460.2432 -0.1426113 0.1858107
Moved 1788.131 214.2332 433.8522 -0.3374232 0.1179325
Ended 1788.162 201 429 -0.3680556 0.1054526
Cancel 1788.223
Began 1788.807 429 425 0.1597223 0.09516452
Stationary 1788.837 429 425 0.1597223 0.09516452
Stationary 1788.868 429 425 0.1597223 0.09516452
Stationary 1788.899 429 425 0.1597223 0.09516452
Stationary 1788.929 429 425 0.1597223 0.09516452
Stationary 1788.96 429 425 0.1597223 0.09516452
Stationary 1788.991 429 425 0.1597223 0.09516452
Stationary 1789.021 429 425 0.1597223 0.09516452
Stationary 1789.052 429 425 0.1597223 0.09516452
Stationary 1789.083 429 425 0.1597223 0.09516452
Stationary 1789.114 429 425 0.1597223 0.09516452
Stationary 1789.144 429 425 0.1597223 0.09516452
Stationary 1789.175 429 425 0.1597223 0.09516452
Stationary 1789.206 429 425 0.1597223 0.09516452
Stationary 1789.236 429 425 0.1597223 0.09516452
Stationary 1789.267 429 425 0.1597223 0.09516452
Moved 1789.298 408.7672 425 0.112887 0.09516452
Moved 1789.329 391.117 425 0.07203013 0.09516452
Moved 1789.359 371.7823 425 0.02727369 0.09516452
Moved 1789.39 349.6375 425 -0.02398729 0.09516452
Moved 1789.421 333.1527 417.2305 -0.06214643 0.07518133
Moved 1789.451 319.5 413 -0.09375001 0.06430033
Moved 1789.482 305.2281 408.6912 -0.1267868 0.05321808
Moved 1789.513 293.8906 402.9453 -0.1530311 0.03843959
Moved 1789.544 285.2833 396.1888 -0.1729553 0.0210618
Moved 1789.574 279.0728 391.0728 -0.1873315 0.007903213
Moved 1789.605 273.3397 385.3397 -0.2006025 -0.006842476
Moved 1789.636 270.7915 381.7914 -0.2065012 -0.01596859
Moved 1789.666 269 378.9243 -0.2106481 -0.02334296
Moved 1789.697 269 378 -0.2106481 -0.02572024
Stationary 1789.728 269 378 -0.2106481 -0.02572024
Moved 1789.759 286.8103 396.8103 -0.1694207 0.02266016
Moved 1789.789 320.3522 424.6818 -0.09177739 0.09434605
Moved 1789.82 367.9602 463.7892 0.01842638 0.1949311
Moved 1789.851 402.128 487.158 0.09751845 0.2550359
Moved 1789.881 432.765 507.3531 0.1684373 0.306978
Moved 1789.912 454.21 519.1166 0.2180787 0.3372341
Moved 1789.943 472.2994 528.6497 0.2599522 0.3617532
Moved 1789.974 483.2699 534.5132 0.285347 0.3768344
Moved 1790.004 487.5 537.5 0.2951388 0.3845164
Moved 1790.035 487 539.075 0.2939814 0.3885671
Moved 1790.066 487 540.5 0.2939814 0.3922324
Moved 1790.096 470.541 540 0.2558818 0.3909464
Moved 1790.127 453.5118 541.3555 0.2164624 0.3944327
Moved 1790.158 427.9834 541 0.1573689 0.3935184
Moved 1790.188 393.5432 532.5669 0.07764637 0.3718284
Moved 1790.219 357.8192 524.7469 -0.005048116 0.3517153
Moved 1790.25 327.1983 512.5267 -0.07592976 0.3202846
Moved 1790.281 295.0966 500.0386 -0.1502392 0.2881652
Moved 1790.311 275.4908 492.9246 -0.1956232 0.2698678
Moved 1790.342 266.2928 489.0976 -0.2169147 0.2600246
Moved 1790.373 259.5318 487.2659 -0.2325653 0.2553133
Moved 1790.403 257 486 -0.2384259 0.2520575
Moved 1790.434 257 484.5134 -0.2384259 0.2482341
Moved 1790.465 285.4385 476.871 -0.172596 0.2285777
Moved 1790.496 378.3235 457.757 0.04241546 0.179416
Moved 1790.526 431.8206 445.6813 0.1662515 0.1483571
Moved 1790.557 474 435 0.2638889 0.1208847
Moved 1790.588 516.6149 424.2309 0.3625345 0.09318634
Moved 1790.618 560.2678 413.9108 0.4635828 0.0666428
Moved 1790.649 599.0933 400.3627 0.5534567 0.03179695
Moved 1790.68 628.2902 386.8549 0.6210421 -0.002945166
Moved 1790.711 656.5596 366.0803 0.6864805 -0.05637785
Ended 1790.741 666 356 0.7083334 -0.0823046
Candidates 1790.803 1 fuel
Began 1791.356 265.1351 446 -0.2195947 0.1491768
Moved 1791.386 357.8276 458.235 -0.005028694 0.1806454
Moved 1791.417 488.5651 469.9682 0.2976044 0.2108235
Moved 1791.448 559.8674 470 0.4626559 0.2109053
Moved 1791.478 606.4174 470 0.5704106 0.2109053
Moved 1791.509 658.0975 458.5687 0.6900405 0.1815036
Moved 1791.54 677.4333 453.8917 0.7347994 0.1694744
Ended 1791.57 677.4333 453.8917 0.7347994 0.1694744
Accept 1791.632 0 fuel
Began 1792.43 248 371 -0.2592593 -0.04372435
Moved 1792.46 330.3983 371 -0.06852254 -0.04372435
Moved 1792.492 493.8507 401.1215 0.3098395 0.03374873
Moved 1792.523 631.4488 409 0.6283537 0.05401234
Ended 1792.553 676.2244 399.1786 0.732001 0.02875147
PhraseEnd 1792.645
