I just cannot figure this out
Moved 480.7169 378.299 480 0.04235893 0.2366254
Moved 480.7477 366.841 480 0.01583556 0.2366254
Moved 480.7784 354.3218 480 -0.01314402 0.2366254
Moved 480.8091 346.3771 480 -0.03153453 0.2366254
Moved 480.8399 343.3756 480 -0.0384823 0.2366254
Moved 480.8705 339.7984 480 -0.04676297 0.2366254
Ended 480.9013 340 480 -0.04629632 0.2366254
Accept 480.9935 0 this
Candidates 480.9935 13 out or hot hour for pt pour poor got port pitt our put
Began 481.9768 299 371 -0.1412037 -0.04372435
Moved 482.0075 325.7335 371 -0.07932071 -0.04372435
Moved 482.0383 402.7029 371 0.09884924 -0.04372435
Moved 482.069 445.445 371 0.1977893 -0.04372435
Moved 482.0997 487.2138 371 0.2944764 -0.04372435
Moved 482.1304 512.8684 371 0.353862 -0.04372435
Moved 482.1612 534.2946 361.9411 0.4034597 -0.06702399
Moved 482.1919 544.778 361.0555 0.4277267 -0.06930175
Moved 482.2226 549.1472 361 0.4378408 -0.06944452
Moved 482.2533 558.7513 361 0.4600726 -0.06944452
Moved 482.2841 564.7155 361 0.4738784 -0.06944452
Moved 482.3147 568.6848 361 0.4830665 -0.06944452
Moved 482.3455 571.5521 361 0.4897038 -0.06944452
Moved 482.3762 574.4175 361 0.4963367 -0.06944452
Moved 482.407 576.9517 361 0.5022029 -0.06944452
Moved 482.4377 579.83 361 0.5088658 -0.06944452
Ended 482.4684 580 361 0.5092593 -0.06944452
Accept 482.5298 0 out
PhraseEnd 482.5298
