I can still feel your presence
Moved 1156.614 203 431.6121 -0.3634259 0.112171
Moved 1156.644 203 438.7738 -0.3634259 0.130591
Moved 1156.675 213.4224 449.6335 -0.3393001 0.1585225
Moved 1156.706 222.3393 463.4241 -0.3186589 0.1939921
Moved 1156.736 230.9035 476.8553 -0.2988344 0.2285371
Moved 1156.767 239.8351 488.2939 -0.2781594 0.2579576
Moved 1156.798 246.6407 498.961 -0.2624058 0.2853934
Moved 1156.829 253.5784 508.7712 -0.2463462 0.3106256
Moved 1156.859 260.4199 515.6133 -0.2305095 0.3282234
Moved 1156.89 265.2319 520.616 -0.2193706 0.3410904
Moved 1156.921 268.4877 523.4877 -0.2118341 0.3484764
Moved 1156.952 269 526.3592 -0.2106481 0.355862
Moved 1156.982 269 530 -0.2106481 0.3652262
Ended 1157.013 269 530 -0.2106481 0.3652262
Accept 1157.136 0 your
Candidates 1157.136 13 presence preference partner preserve lawrence legendary passenger france offense defense present deserve reference
Began 1157.75 264 372 -0.2222222 -0.04115226
Stationary 1157.781 264 372 -0.2222222 -0.04115226
Moved 1157.812 281.4528 372 -0.1818224 -0.04115226
Moved 1157.843 297.8611 372 -0.14384 -0.04115226
Moved 1157.873 321.9268 372 -0.08813242 -0.04115226
Moved 1157.904 325.7531 372 -0.07927531 -0.04115226
Moved 1157.935 335.3559 372 -0.05704661 -0.04115226
Moved 1157.966 341 372 -0.04398147 -0.04115226
Moved 1157.996 347.5823 372 -0.02874459 -0.04115226
Moved 1158.027 355.1377 372 -0.01125539 -0.04115226
Moved 1158.058 363.8206 379.9402 0.008844038 -0.02073005
Moved 1158.089 372.7668 383.4417 0.02955278 -0.01172415
Moved 1158.119 385.5639 387.3127 0.05917559 -0.001767712
Moved 1158.15 401.1041 391.184 0.09514848 0.008189237
Moved 1158.181 426.608 394.0608 0.1541852 0.01558841
Moved 1158.211 455.2411 395 0.2204655 0.01800408
Moved 1158.242 488.2829 395 0.2969511 0.01800408
Moved 1158.273 540.7836 400.3351 0.4184804 0.03172596
Moved 1158.304 575.8514 408.2128 0.4996561 0.05198761
Moved 1158.334 590.4574 411.4915 0.5334663 0.06042037
Moved 1158.365 616.9257 418.8471 0.5947353 0.07933923
Moved 1158.396 635.6834 424.8945 0.6381561 0.09489318
Moved 1158.427 655.2664 433.0969 0.6834869 0.1159898
Ended 1158.457 677 448 0.7337962 0.1543209
Accept 1158.488 0 presence
PhraseEnd 1158.488
