this is too much to handle
Cancel 931.6175
Began 931.9862 177.606 476 -0.4222083 0.2263374
Moved 932.017 238.5592 476 -0.2811129 0.2263374
Moved 932.0477 323 485.5 -0.08564815 0.2507715
Moved 932.0784 374.5295 485 0.03363301 0.2494856
Moved 932.1092 416.9262 475.2344 0.1317735 0.2243683
Moved 932.1399 435.5193 474.3307 0.1748131 0.222044
Moved 932.1706 464.5 468 0.2418981 0.2057612
Moved 932.2013 493.4829 461.5034 0.3089882 0.1890519
Moved 932.2321 518.0279 454.6573 0.3658053 0.1714437
Moved 932.2627 535.978 452.0031 0.4073565 0.1646169
Moved 932.2935 548.8684 448.6263 0.4371954 0.1559318
Moved 932.3242 560.5521 444.612 0.4642409 0.1456069
Moved 932.355 568.7692 443 0.4832622 0.1414608
Moved 932.3857 577.3344 441 0.5030887 0.1363167
Moved 932.4164 582.3542 439.3229 0.5147088 0.1320032
Moved 932.4471 587.551 438 0.5267383 0.1286007
Moved 932.4778 591.4227 436.5773 0.5357007 0.1249416
Moved 932.5086 595.9456 436 0.5461702 0.1234567
Moved 932.5394 599.832 434 0.5551667 0.1183127
Moved 932.5701 603.6985 432 0.5641168 0.1131687
Moved 932.6008 606.5773 429.4227 0.5707807 0.1065399
Moved 932.6315 609.0771 427.9229 0.5765674 0.1026822
Moved 932.6623 612 426.5 0.5833334 0.09902258
Moved 932.6931 614.5 424.5 0.5891204 0.09387855
Moved 932.7238 616.5 424 0.5937499 0.09259254
Moved 932.7545 617.2396 423 0.5954621 0.09002049
Ended 932.7852 617 423 0.5949074 0.09002049
PhraseEnd 932.8467
