I can still feel your presence
Moved 877.0319 322.5 434.5 -0.08680557 0.1195987
Moved 877.0626 325.1094 440.2189 -0.08076519 0.1343078
Moved 877.0933 325 441.4689 -0.08101851 0.1375229
Moved 877.1241 327.56 442 -0.07509267 0.1388888
Moved 877.1548 331.871 430.5161 -0.0651135 0.1093521
Moved 877.1855 348.3559 393.9409 -0.02695402 0.0152799
Moved 877.2163 365.6795 356.0238 0.013147 -0.08224338
Moved 877.2469 390.4083 310.6284 0.07038961 -0.1990012
Moved 877.2777 395.6689 302.2186 0.08256684 -0.2206313
Moved 877.3085 408.1107 284.0562 0.1113675 -0.2673452
Moved 877.3392 420.9759 267.0301 0.141148 -0.3111367
Moved 877.3699 427.4383 259.5617 0.1561071 -0.3303455
Moved 877.4006 430.127 255.8729 0.1623311 -0.3398331
Moved 877.4314 433.8508 251.1493 0.1709509 -0.3519824
Moved 877.4621 435.5691 248.4309 0.1749284 -0.3589741
Moved 877.4929 437 245.7108 0.1782407 -0.3659701
Moved 877.5236 439 241.6753 0.1828703 -0.3763495
Moved 877.5543 440 239.6205 0.1851852 -0.3816346
Moved 877.5851 441 235.7957 0.1875 -0.3914721
Moved 877.6158 441 233.5 0.1875 -0.3973766
Ended 877.6465 425 216 0.150463 -0.4423869
Candidates 877.7387 13 own item pearl hotel operating path learn operation pattern yourself pressing owen pursuing
Began 877.7695 336 216 -0.05555556 -0.4423869
Moved 877.8002 306.251 251.2845 -0.1244189 -0.3516344
Moved 877.8309 292.9674 266.2908 -0.155168 -0.3130381
Moved 877.8617 285.6105 279.8633 -0.1721979 -0.2781295
Moved 877.8925 283 299.8019 -0.1782407 -0.2268469
Moved 877.9231 291.004 330.7211 -0.159713 -0.1473223
Moved 877.9539 304.3106 367.2076 -0.1289105 -0.05347836
Moved 877.9846 311.8214 391.7381 -0.1115245 0.009614332
Moved 878.0153 320.9843 422.9293 -0.09031416 0.08983859
Moved 878.0461 328.4295 449.0034 -0.07307976 0.1569016
Moved 878.0768 334.8769 465.1921 -0.05815541 0.1985394
Ended 878.1075 334.8769 465.1921 -0.05815541 0.1985394
Accept 878.1997 1 item
Began 879.3369 474 313 0.2638889 -0.1929013
Stationary 879.3676 474 313 0.2638889 -0.1929013
Moved 879.3983 455.7332 313 0.2216045 -0.1929013
Moved 879.429 427.4198 313 0.1560644 -0.1929013
Moved 879.4598 401.769 313 0.09668759 -0.1929013
Moved 879.4905 374.5007 313 0.03356636 -0.1929013
Moved 879.5212 349.9757 313 -0.02320429 -0.1929013
Moved 879.552 334.7184 313 -0.05852232 -0.1929013
Moved 879.5827 322.355 313 -0.0871411 -0.1929013
Moved 879.6134 307.3453 321.1457 -0.1218859 -0.1719504
Moved 879.6442 298.3489 320.8837 -0.142711 -0.1726243
Moved 879.6749 287.4998 322.7501 -0.1678246 -0.1678238
Moved 879.7056 280.2177 324.3911 -0.1846811 -0.1636032
Moved 879.7364 275.7205 324.7598 -0.1950915 -0.1626548
Moved 879.7672 268.5518 326 -0.2116857 -0.1594652
Moved 879.7978 261.3734 327 -0.2283024 -0.1568931
Moved 879.8286 256.7741 327.6129 -0.2389488 -0.1553167
Moved 879.8593 249.6171 328 -0.2555159 -0.1543211
Moved 879.89 247.9475 329.0526 -0.2593809 -0.1516139
Moved 879.9208 243 329 -0.2708333 -0.151749
Moved 879.9515 238.8529 329 -0.280433 -0.151749
Moved 879.9822 234.1293 329 -0.2913673 -0.151749
Moved 880.013 229.8181 329 -0.3013471 -0.151749
Moved 880.0437 225.6344 329 -0.3110315 -0.151749
Moved 880.0744 221.91 329 -0.3196526 -0.151749
Moved 880.1051 220.5493 329 -0.3228024 -0.151749
Moved 880.1359 217.8278 329 -0.3291023 -0.151749
Moved 880.1666 215.4373 329 -0.334636 -0.151749
Moved 880.1973 212.7142 330.2858 -0.3409393 -0.1484418
Moved 880.2281 210.9895 330 -0.3449317 -0.149177
Moved 880.2588 208.2711 330 -0.3512242 -0.149177
Moved 880.2896 206.928 330 -0.3543334 -0.149177
Moved 880.3203 204.1106 330 -0.360855 -0.149177
Moved 880.3511 202.3872 330 -0.3648444 -0.149177
Moved 880.3818 200.6634 330 -0.3688346 -0.149177
Ended 880.4125 200 330 -0.3703704 -0.149177
Delete 880.4739 LeftSwipe
Began 881.3345 327 204 -0.07638887 -0.473251
Stationary 881.3652 327 204 -0.07638887 -0.473251
Stationary 881.3959 327 204 -0.07638887 -0.473251
Stationary 881.4267 327 204 -0.07638887 -0.473251
Stationary 881.4574 327 204 -0.07638887 -0.473251
Moved 881.4881 363.0656 229.7104 0.007096331 -0.4071233
Moved 881.5189 397.3836 248.6918 0.08653601 -0.358303
Moved 881.5496 430.0715 261.0215 0.1622026 -0.3265908
Moved 881.5803 449.5893 268.9669 0.2073826 -0.3061552
Moved 881.6111 465.3347 274.0956 0.2438304 -0.2929639
Moved 881.6417 481.5883 279.5294 0.2814543 -0.2789882
Moved 881.6725 494.9376 284.9688 0.3123555 -0.2649981
Moved 881.7032 508.0634 292.4254 0.3427392 -0.2458196
Moved 881.734 514.2038 296.6019 0.3569533 -0.2350773
Moved 881.7647 519.3249 300.3249 0.3688076 -0.2255018
Moved 881.7955 521.0219 303.0437 0.3727358 -0.2185091
Moved 881.8262 522.3542 304.3542 0.37582 -0.2151383
Moved 881.8569 522 307.2097 0.375 -0.2077941
Moved 881.8876 522 310.8613 0.375 -0.198402
Moved 881.9183 516.134 315.3035 0.3614212 -0.1869765
Moved 881.9492 496.7039 319.0423 0.3164441 -0.1773604
Moved 881.9799 474.5569 322.7776 0.2651779 -0.1677532
Moved 882.0106 442.1271 323 0.1901091 -0.1671811
Moved 882.0413 429.994 323 0.1620233 -0.1671811
Moved 882.072 410.2164 323 0.1162416 -0.1671811
Moved 882.1028 391.7606 323 0.07351984 -0.1671811
Moved 882.1335 377.7861 323 0.04117161 -0.1671811
Moved 882.1642 363.2029 323 0.007414222 -0.1671811
Moved 882.1949 348.8041 323 -0.02591635 -0.1671811
Moved 882.2255 332.5513 323 -0.06353875 -0.1671811
Moved 882.2564 322 323 -0.08796295 -0.1671811
Moved 882.2871 311.0571 323 -0.1132938 -0.1671811
Moved 882.3179 303.1396 323 -0.1316213 -0.1671811
Moved 882.3486 296.3321 323 -0.1473793 -0.1671811
Moved 882.3793 290.8767 316 -0.1600077 -0.1851853
Moved 882.4101 287.5 314.5 -0.1678241 -0.1890433
Moved 882.4408 280.5621 309.5621 -0.1838841 -0.2017437
Moved 882.4716 274.1648 299.2746 -0.1986927 -0.2282033
Moved 882.5023 267.0075 284.3508 -0.2152604 -0.2665874
Moved 882.533 260.9019 266.7059 -0.2293936 -0.3119707
Moved 882.5638 250.626 242.6693 -0.2531806 -0.373793
Moved 882.5945 242.5 223 -0.2719907 -0.4243828
Moved 882.6252 238.77 211.08 -0.2806251 -0.4550414
Moved 882.6559 235.3979 202.1936 -0.2884309 -0.4778972
Moved 882.6867 233.6778 197.6777 -0.2924126 -0.489512
Moved 882.7174 234 193.9559 -0.2916667 -0.4990846
Moved 882.7481 234 191.5 -0.2916667 -0.5054013
Moved 882.7789 234 192 -0.2916667 -0.5041152
Moved 882.8096 244.8419 215.8418 -0.2665697 -0.4427938
Moved 882.8403 256.1038 241.2076 -0.2405004 -0.3775524
Moved 882.8711 265.0265 268.4216 -0.2198461 -0.3075575
Moved 882.9019 270.4737 284.1578 -0.2072369 -0.2670839
Moved 882.9326 274.4586 295.8342 -0.1980126 -0.2370519
Moved 882.9632 278.1784 302.3568 -0.1894019 -0.2202759
Moved 882.994 280.6971 304 -0.1835716 -0.2160494
Moved 883.0247 287.0014 304 -0.1689782 -0.2160494
Moved 883.0554 297.2743 296.616 -0.1451983 -0.2350412
Moved 883.0862 317.7888 281.769 -0.09771109 -0.2732279
Moved 883.1169 337.2651 263.7349 -0.05262708 -0.3196121
Moved 883.1476 363.0044 240.7965 0.006954571 -0.3786099
Moved 883.1784 391.8725 214.7523 0.07377893 -0.4455959
Moved 883.2091 420.8224 189.5251 0.1407925 -0.5104806
Moved 883.2399 431.8696 180.8478 0.1663647 -0.532799
Moved 883.2706 441.7694 174.1152 0.1892811 -0.5501152
Moved 883.3013 450.4885 165.5115 0.2094641 -0.5722442
Moved 883.332 455.7688 160.2312 0.2216871 -0.5858251
Moved 883.3627 459.5958 156.4042 0.2305459 -0.5956683
Moved 883.3935 463.0197 151.9803 0.2384714 -0.6070464
Moved 883.4242 465.7426 148.2573 0.2447746 -0.6166221
Moved 883.455 468.4696 145.5304 0.2510872 -0.6236359
Moved 883.4857 468.8536 144.1464 0.251976 -0.6271956
Moved 883.5165 469 143 0.2523148 -0.6301441
Moved 883.5472 469 141.5 0.2523148 -0.634002
Moved 883.5779 450.8535 140 0.210309 -0.6378601
Moved 883.6086 419.4562 140 0.1376301 -0.6378601
Moved 883.6393 388.2141 148.2501 0.0653104 -0.6166406
Moved 883.6701 362.9691 151.8923 0.006872912 -0.6072729
Moved 883.7009 338.6957 156.6609 -0.04931549 -0.595008
Moved 883.7316 329.9022 159.028 -0.06967088 -0.58892
Moved 883.7623 316.0252 164.4874 -0.1017934 -0.5748781
Moved 883.7929 305.1706 168.4574 -0.12692 -0.5646672
Moved 883.8238 298.515 170.8284 -0.1423265 -0.5585691
Moved 883.8544 292.351 173.5497 -0.1565948 -0.5515697
Moved 883.8852 286.4625 176.2688 -0.1702258 -0.5445761
Moved 883.916 282.0191 179.9905 -0.1805113 -0.535004
Moved 883.9467 279.5949 183.4052 -0.186123 -0.5262214
Moved 883.9775 275.7431 188.2568 -0.1950391 -0.5137427
Moved 884.0082 274.1512 192.6976 -0.1987242 -0.5023209
Moved 884.0389 273 197 -0.2013889 -0.4912551
Moved 884.0696 270.0457 203.8628 -0.2082274 -0.473604
Moved 884.1003 269 217.6892 -0.2106481 -0.4380421
Moved 884.1311 269 232.3983 -0.2106481 -0.4002102
Moved 884.1618 269 247.7938 -0.2106481 -0.3606127
Moved 884.1926 269 272.9421 -0.2106481 -0.2959309
Moved 884.2233 269 296.6839 -0.2106481 -0.2348666
Moved 884.254 278.9869 318.8824 -0.1875302 -0.1777715
Moved 884.2847 281.2992 334.0945 -0.1821777 -0.1386459
Moved 884.3155 283.1108 347.3324 -0.1779842 -0.1045978
Moved 884.3462 283 355.6635 -0.1782407 -0.08316997
Moved 884.377 283 360.5478 -0.1782407 -0.07060761
Moved 884.4077 283 362 -0.1782407 -0.06687243
Ended 884.4384 283 363.2772 -0.1782407 -0.06358755
Candidates 884.5306 13 partner journey present former passenger printer price perfect parker purchase prisoner predict presence
Began 885.9443 400 246 0.09259263 -0.3652264
Stationary 885.9751 400 246 0.09259263 -0.3652264
Stationary 886.0058 400 246 0.09259263 -0.3652264
Moved 886.0364 400 280.2479 0.09259263 -0.2771403
Moved 886.0672 400 308.668 0.09259263 -0.2040433
Moved 886.098 411 342.8685 0.1180555 -0.1160789
Moved 886.1287 411.9334 349.6671 0.1202162 -0.09859288
Moved 886.1594 413.6454 368.8081 0.124179 -0.04936194
Moved 886.1902 416.8848 387.4817 0.1316779 -0.001333143
Moved 886.2209 418.6631 400.6522 0.1357941 0.03254172
Moved 886.2516 421.3806 411.1418 0.1420847 0.05952097
Moved 886.2823 423.1053 423.4212 0.1460771 0.09110387
Moved 886.313 424 431.6207 0.1481481 0.1121931
Moved 886.3438 425 439.7776 0.150463 0.1331729
Moved 886.3746 426 445.967 0.1527777 0.1490921
Moved 886.4053 426 451 0.1527777 0.162037
Moved 886.436 427.1095 455.2191 0.1553461 0.1728884
Moved 886.4667 427 457.8377 0.1550926 0.1796237
Moved 886.4975 427 459.1944 0.1550926 0.1831131
Moved 886.5283 427 461.9425 0.1550926 0.1901813
Moved 886.5589 427 463.6508 0.1550926 0.1945749
Moved 886.5897 428 465.3707 0.1574074 0.1989986
Moved 886.6204 428 466.0312 0.1574074 0.2006974
Moved 886.6511 428 467.2178 0.1574074 0.2037494
Moved 886.6818 428 468.0745 0.1574074 0.2059529
Stationary 886.7126 428 468.0745 0.1574074 0.2059529
Moved 886.7433 428 469.075 0.1574074 0.2085262
Moved 886.774 428 470.0114 0.1574074 0.2109345
Stationary 886.8047 428 470.0114 0.1574074 0.2109345
Moved 886.8355 428 471.0976 0.1574074 0.2137283
Expand 886.8355
Stationary 886.8663 428 471.0976 0.1574074 0.2137283
Stationary 886.897 428 471.0976 0.1574074 0.2137283
Moved 886.9277 428 472.1126 0.1574074 0.216339
Stationary 886.9584 428 472.1126 0.1574074 0.216339
Stationary 886.9892 428 472.1126 0.1574074 0.216339
Moved 887.0199 428 473.0759 0.1574074 0.2188166
Stationary 887.0507 428 473.0759 0.1574074 0.2188166
Stationary 887.0814 428 473.0759 0.1574074 0.2188166
Stationary 887.1121 428 473.0759 0.1574074 0.2188166
Stationary 887.1428 428 473.0759 0.1574074 0.2188166
Moved 887.1736 428 474.0323 0.1574074 0.2212764
Stationary 887.204 428 474.0323 0.1574074 0.2212764
Stationary 887.235 428 474.0323 0.1574074 0.2212764
Stationary 887.2658 428 474.0323 0.1574074 0.2212764
Stationary 887.2963 428 474.0323 0.1574074 0.2212764
Stationary 887.3272 428 474.0323 0.1574074 0.2212764
Stationary 887.358 428 474.0323 0.1574074 0.2212764
Stationary 887.3887 428 474.0323 0.1574074 0.2212764
Stationary 887.4194 428 474.0323 0.1574074 0.2212764
Stationary 887.4502 428 474.0323 0.1574074 0.2212764
Stationary 887.4808 428 474 0.1574074 0.2211934
Stationary 887.5116 428 474 0.1574074 0.2211934
Stationary 887.5424 428 474 0.1574074 0.2211934
Stationary 887.5731 428 474 0.1574074 0.2211934
Stationary 887.6038 428 474 0.1574074 0.2211934
Stationary 887.6345 428 474 0.1574074 0.2211934
Stationary 887.6653 428 474 0.1574074 0.2211934
Stationary 887.696 428 474 0.1574074 0.2211934
Stationary 887.7267 428 474 0.1574074 0.2211934
Stationary 887.7575 428 474 0.1574074 0.2211934
Stationary 887.7882 428 474 0.1574074 0.2211934
Stationary 887.819 428 474 0.1574074 0.2211934
Stationary 887.8497 428 474 0.1574074 0.2211934
Stationary 887.8805 428 474 0.1574074 0.2211934
Stationary 887.9112 428 474 0.1574074 0.2211934
Moved 887.9419 428 464.7462 0.1574074 0.1973923
Moved 887.9727 428 463.5 0.1574074 0.1941872
Moved 888.0034 428 461.2978 0.1574074 0.188523
Moved 888.0341 428 459.5724 0.1574074 0.1840853
Moved 888.0649 428 457.5 0.1574074 0.1787551
Moved 888.0956 428 456.4183 0.1574074 0.1759728
Moved 888.1263 428 454.8482 0.1574074 0.1719346
Moved 888.1571 421 453.2213 0.1412037 0.16775
Moved 888.1878 421 451.5713 0.1412037 0.1635063
Moved 888.2185 421 449.847 0.1412037 0.1590714
Moved 888.2493 421 447.5 0.1412037 0.1530349
Moved 888.28 421 445.8177 0.1412037 0.148708
Moved 888.3107 421 444.034 0.1412037 0.1441203
Moved 888.3415 421 441.5 0.1412037 0.1376028
Moved 888.3722 421 439.5931 0.1412037 0.1326982
Moved 888.403 421 437.5 0.1412037 0.1273147
Moved 888.4337 421 435.4604 0.1412037 0.122069
Moved 888.4644 429.7719 432.7469 0.1615089 0.1150896
Moved 888.4952 429 430.0237 0.1597223 0.1080857
Moved 888.5259 430 427.6278 0.162037 0.1019232
Moved 888.5566 431 424.9155 0.1643519 0.09494714
Moved 888.5873 432 423.1957 0.1666667 0.09052382
Moved 888.618 433.5 419 0.1701389 0.07973251
Moved 888.6488 438.9046 408.1909 0.1826495 0.05193114
Moved 888.6795 455.1194 390.1941 0.2201837 0.005643161
Moved 888.7103 471.0378 378.7773 0.2570318 -0.0237209
Moved 888.741 492.8888 366.5556 0.3076129 -0.05515542
Moved 888.7717 518.3713 355.8514 0.3666003 -0.08268663
Moved 888.8024 539.7966 348.4867 0.4161958 -0.1016289
Moved 888.8332 555.3964 343.2415 0.4523064 -0.1151198
Moved 888.8639 565.5605 341 0.4758346 -0.1208849
Moved 888.8946 577.921 337.0263 0.5044468 -0.1311053
Moved 888.9254 585.3908 335.3046 0.5217379 -0.1355336
Moved 888.9561 593.2307 334 0.5398859 -0.1388889
Moved 888.9866 597.6501 332.1749 0.5501161 -0.1435831
Moved 889.0176 604.9105 329.0895 0.5669223 -0.1515187
Moved 889.0483 607.5323 329 0.5729915 -0.151749
Moved 889.079 611.9772 327 0.5832806 -0.1568931
Moved 889.1097 615.3798 325.6202 0.591157 -0.1604419
Moved 889.1404 617.0484 326 0.5950195 -0.1594652
Moved 889.1712 619.8209 325 0.6014373 -0.1620371
Moved 889.202 622.5 324 0.6076388 -0.164609
Moved 889.2327 624 323.0242 0.6111112 -0.1671189
Moved 889.2634 626.6984 323 0.6173575 -0.1671811
Moved 889.2941 628.4155 322 0.6213322 -0.1697531
Moved 889.3249 629.3538 322 0.6235041 -0.1697531
Moved 889.3557 630 321.4584 0.6250001 -0.1711461
Stationary 889.3864 630 321 0.6250001 -0.1723252
Ended 889.4171 630 321 0.6250001 -0.1723252
Accept 889.4785 12 presence
Began 890.4313 401 315 0.09490739 -0.1877573
Stationary 890.462 401 315 0.09490739 -0.1877573
Stationary 890.4927 401 315 0.09490739 -0.1877573
Moved 890.5234 435.3165 315 0.1743438 -0.1877573
Moved 890.5541 478.4536 315 0.2741981 -0.1877573
Moved 890.5849 522.688 315 0.3765926 -0.1877573
Moved 890.6157 555.3857 315 0.4522818 -0.1877573
Moved 890.6464 576.8581 315 0.5019863 -0.1877573
Moved 890.6771 592.6882 315 0.5386302 -0.1877573
Moved 890.7079 604.0429 315 0.5649141 -0.1877573
Moved 890.7386 610.9515 315 0.5809062 -0.1877573
Moved 890.7693 617 315 0.5949074 -0.1877573
Moved 890.8 622.1764 322 0.6068898 -0.1697531
Moved 890.8307 626.8092 322.8092 0.6176139 -0.1676718
Moved 890.8615 632 323 0.6296296 -0.1671811
Moved 890.8922 635.945 324 0.6387616 -0.164609
Moved 890.923 639.3793 325 0.6467113 -0.1620371
Moved 890.9537 643.408 325 0.6560371 -0.1620371
Moved 890.9844 646.1315 326 0.6623415 -0.1594652
Moved 891.0152 648.4049 326 0.6676039 -0.1594652
Moved 891.0459 650.2564 327 0.6718899 -0.1568931
Moved 891.0767 652.5 327 0.6770833 -0.1568931
Moved 891.1074 653 327 0.6782408 -0.1568931
Moved 891.1381 654 328.0387 0.6805556 -0.1542214
Moved 891.1685 655.4112 328 0.6838223 -0.1543211
Moved 891.1996 656.3533 328 0.6860029 -0.1543211
Moved 891.2303 657.2361 328 0.6880466 -0.1543211
Moved 891.261 658.1473 328 0.6901557 -0.1543211
Stationary 891.2917 658.1473 328 0.6901557 -0.1543211
Ended 891.3225 659 328 0.6921296 -0.1543211
PhraseEnd 891.384
