electric cars need big fuel cells
Stationary 686.3179 334 288 -0.06018519 -0.2572017
Moved 686.3486 323.6389 288 -0.08416926 -0.2572017
Moved 686.3793 322.9882 288 -0.08567557 -0.2572017
Moved 686.41 321.7182 288 -0.08861527 -0.2572017
Moved 686.4408 319.5 288 -0.09375001 -0.2572017
Moved 686.4715 318.9362 288 -0.0950551 -0.2572017
Moved 686.5023 315.8847 288 -0.1021186 -0.2572017
Moved 686.533 312.0487 299.8052 -0.1109984 -0.2268385
Moved 686.5637 306.9513 318.1949 -0.1227979 -0.17954
Moved 686.5944 301.6848 375.5643 -0.1349889 -0.0319849
Moved 686.6251 298.1436 412.1336 -0.1431862 0.06207191
Moved 686.6559 297 437.6096 -0.1458333 0.1275968
Moved 686.6865 296 456.8028 -0.1481481 0.1769618
Moved 686.7173 294.8081 471.9594 -0.1509071 0.2159449
Moved 686.748 293.2584 482.225 -0.1544945 0.242348
Moved 686.7788 290.9906 490.0283 -0.1597441 0.2624184
Moved 686.8095 289.4308 494.5692 -0.1633545 0.2740976
Moved 686.8402 287.8741 498.2518 -0.1669581 0.2835695
Moved 686.871 287 499.683 -0.1689815 0.2872505
Moved 686.9017 286 502 -0.1712963 0.2932098
Moved 686.9324 286 503.4788 -0.1712963 0.2970133
Moved 686.9631 314.6339 506 -0.1050141 0.3034978
Moved 686.9939 365.321 493.6697 0.0123171 0.2717842
Moved 687.0245 383.3831 488.4756 0.05412747 0.2584248
Moved 687.0553 427.8397 469.5801 0.1570364 0.2098254
Moved 687.086 454.8612 457.0616 0.2195862 0.1776276
Moved 687.1167 471.5 447 0.2581018 0.1517489
Moved 687.1475 482.2289 437.6168 0.2829374 0.1276152
Moved 687.1782 493.7721 427.5823 0.3096576 0.1018063
Moved 687.209 504.5657 415.4343 0.3346427 0.0705615
Moved 687.2397 515.9265 402.5919 0.360941 0.03753062
Moved 687.2704 523.3029 395.6971 0.378016 0.01979702
Moved 687.3011 527.2362 391.7638 0.3871208 0.0096805
Moved 687.3318 530.7953 388.2047 0.3953596 0.0005263262
Moved 687.3626 532 385.6397 0.3981481 -0.006070745
Moved 687.3933 533.6967 384.3033 0.4020757 -0.009508054
Moved 687.424 535.0786 382.9214 0.4052745 -0.01306243
Stationary 687.4548 535.0786 382.9214 0.4052745 -0.01306243
Moved 687.4855 536.5 382 0.4085648 -0.01543218
Moved 687.5162 536 380.738 0.4074074 -0.01867797
Moved 687.547 537.0373 378.9627 0.4098086 -0.02324414
Moved 687.5776 537 375.8074 0.4097222 -0.03135964
Moved 687.6084 506.1386 361.0693 0.3382838 -0.06926642
Moved 687.6392 444.5 350.5 0.1956019 -0.09645069
Moved 687.6698 387.9989 352 0.0648123 -0.09259266
Moved 687.7006 346 352 -0.03240739 -0.09259266
Moved 687.7313 313.6859 349.8123 -0.1072087 -0.09821958
Moved 687.762 289.5 348.5 -0.1631944 -0.1015947
Moved 687.7928 275.6122 349 -0.1953421 -0.1003086
Moved 687.8234 264.3305 349 -0.2214571 -0.1003086
Moved 687.8542 256.1063 349 -0.2404947 -0.1003086
Moved 687.8849 251 349 -0.2523148 -0.1003086
Moved 687.9157 247.2769 349 -0.260933 -0.1003086
Moved 687.9464 244.7228 357.2772 -0.2668454 -0.07901957
Ended 687.9771 244 360 -0.2685185 -0.07201654
Candidates 688.0693 13 cells held beyond feels bells being sold behind brings self brooks nations begins
Began 688.561 330 399 -0.06944443 0.02829214
Stationary 688.5917 330 399 -0.06944443 0.02829214
Moved 688.6224 354.3414 399 -0.01309852 0.02829214
Moved 688.6531 385.5019 399 0.05903224 0.02829214
Moved 688.6838 407.0629 399 0.108942 0.02829214
Moved 688.7145 422.0173 399 0.1435586 0.02829214
Moved 688.7453 430.5117 399 0.1632216 0.02829214
Moved 688.776 435.6372 399 0.1750862 0.02829214
Ended 688.8068 439 399 0.1828703 0.02829214
Accept 688.8682 0 cells
Began 689.2677 512 369 0.3518519 -0.04886839
Moved 689.2985 543.9749 369 0.4258677 -0.04886839
Moved 689.3292 615.2155 359.0637 0.5907765 -0.07442466
Moved 689.3599 679.9238 358 0.7405643 -0.07716057
Moved 689.3906 685.7566 355.2487 0.7540662 -0.08423707
Moved 689.4213 691.6132 353.6934 0.7676231 -0.08823716
Moved 689.452 696.8622 353 0.7797737 -0.09002065
Ended 689.4827 699.2739 351.8631 0.7853562 -0.09294478
PhraseEnd 689.5749
